time;FlatA_Ele;FlatB_Ele;FlatC_Ele;FlatD_Ele
2018-12-05 09:30:00;5670.615;7293.470;5143.530;8426.025
2018-12-05 09:45:00;5670.858;7293.530;5143.565;8426.063
2018-12-05 10:00:00;5671.104;7294.068;5143.595;8426.104
2018-12-05 10:15:00;5671.321;7294.169;5143.626;8426.133
2018-12-05 10:30:00;5671.343;7294.209;5143.656;8426.159
2018-12-05 10:45:00;5671.366;7294.239;5143.687;8426.192
2018-12-05 11:00:00;5671.388;7294.267;5143.720;8426.238
2018-12-05 11:15:00;5671.404;7294.306;5143.760;8426.729
2018-12-05 11:30:00;5671.418;7294.358;5143.802;8427.312
2018-12-05 11:45:00;5671.442;7294.792;5143.842;8427.448
2018-12-05 12:00:00;5671.457;7295.201;5143.880;8427.492
2018-12-05 12:15:00;5671.473;7295.259;5143.914;8427.746
2018-12-05 12:30:00;5671.495;7295.323;5143.944;8427.916
2018-12-05 12:45:00;5671.518;7295.386;5143.975;8428.613
2018-12-05 13:00:00;5671.539;7295.439;5144.005;8429.081
2018-12-05 13:15:00;5671.553;7295.500;5144.035;8429.332
2018-12-05 13:30:00;5671.567;7295.566;5144.073;8429.544
2018-12-05 13:45:00;5671.586;7295.631;5144.112;8429.753
2018-12-05 14:00:00;5671.606;7295.690;5144.148;8429.940
2018-12-05 14:15:00;5671.620;7295.785;5144.186;8430.129
2018-12-05 14:30:00;5671.639;7295.873;5144.227;8430.319
2018-12-05 14:45:00;5671.662;7295.969;5144.261;8430.437
2018-12-05 15:00:00;5671.683;7296.074;5144.291;8430.527
2018-12-05 15:15:00;5671.702;7296.215;5144.329;8430.559
2018-12-05 15:30:00;5671.716;7296.419;5144.368;8430.649
2018-12-05 15:45:00;5671.732;7296.667;5144.412;8430.800
2018-12-05 16:00:00;5671.755;7297.124;5144.456;8430.987
2018-12-05 16:15:00;5671.769;7297.585;5144.501;8431.535
2018-12-05 16:30:00;5671.784;7298.182;5144.545;8431.980
2018-12-05 16:45:00;5671.807;7299.103;5144.589;8432.265
2018-12-05 17:00:00;5671.829;7299.780;5144.634;8432.577
2018-12-05 17:15:00;5671.851;7300.281;5144.688;8432.918
2018-12-05 17:30:00;5671.865;7301.167;5144.743;8433.057
2018-12-05 17:45:00;5671.879;7301.384;5144.792;8433.524
2018-12-05 18:00:00;5671.903;7301.596;5144.837;8433.817
2018-12-05 18:15:00;5671.919;7301.689;5144.877;8433.990
2018-12-05 18:30:00;5671.932;7301.752;5144.914;8434.185
2018-12-05 18:45:00;5672.036;7301.812;5144.952;8434.388
2018-12-05 19:00:00;5672.186;7301.882;5144.995;8434.593
2018-12-05 19:15:00;5672.358;7301.980;5145.044;8434.798
2018-12-05 19:30:00;5672.518;7302.082;5145.101;8434.913
2018-12-05 19:45:00;5672.817;7302.169;5145.158;8435.017
2018-12-05 20:00:00;5672.969;7302.225;5145.212;8435.061
2018-12-05 20:15:00;5673.091;7302.451;5145.265;8435.113
2018-12-05 20:30:00;5673.224;7302.527;5145.311;8435.159
2018-12-05 20:45:00;5673.673;7302.615;5145.356;8435.202
2018-12-05 21:00:00;5673.790;7302.705;5145.402;8435.243
2018-12-05 21:15:00;5673.947;7302.786;5145.448;8435.291
2018-12-05 21:30:00;5674.082;7302.948;5145.495;8435.338
2018-12-05 21:45:00;5674.172;7303.048;5145.550;8435.385
2018-12-05 22:00:00;5674.262;7303.117;5145.604;8435.433
2018-12-05 22:15:00;5674.337;7303.199;5145.657;8435.490
2018-12-05 22:30:00;5674.365;7303.281;5145.713;8435.551
2018-12-05 22:45:00;5674.384;7303.350;5145.764;8435.602
2018-12-05 23:00:00;5674.408;7303.427;5145.810;8435.653
2018-12-05 23:15:00;5674.436;7303.510;5145.862;8435.703
2018-12-05 23:30:00;5674.460;7303.587;5145.917;8435.747
2018-12-05 23:45:00;5674.484;7303.647;5145.970;8435.783
2018-12-06 00:00:00;5674.499;7303.694;5146.015;8435.819
2018-12-06 00:15:00;5674.514;7303.729;5146.062;8435.849
2018-12-06 00:30:00;5674.528;7303.762;5146.107;8435.886
2018-12-06 00:45:00;5674.543;7303.794;5146.153;8435.920
2018-12-06 01:00:00;5674.557;7303.829;5146.199;8435.947
2018-12-06 01:15:00;5674.579;7303.876;5146.253;8435.982
2018-12-06 01:30:00;5674.604;7303.919;5146.310;8436.019
2018-12-06 01:45:00;5674.627;7303.949;5146.366;8436.047
2018-12-06 02:00:00;5674.650;7303.980;5146.420;8436.074
2018-12-06 02:15:00;5674.670;7304.010;5146.471;8436.101
2018-12-06 02:30:00;5674.684;7304.040;5146.517;8436.128
2018-12-06 02:45:00;5674.698;7304.083;5146.563;8436.166
2018-12-06 03:00:00;5674.712;7304.127;5146.609;8436.203
2018-12-06 03:15:00;5674.727;7304.161;5146.657;8436.236
2018-12-06 03:30:00;5674.751;7304.191;5146.707;8436.263
2018-12-06 03:45:00;5674.775;7304.224;5146.762;8436.290
2018-12-06 04:00:00;5674.799;7304.254;5146.813;8436.317
2018-12-06 04:15:00;5674.824;7304.289;5146.864;8436.344
2018-12-06 04:30:00;5674.969;7304.335;5146.905;8436.371
2018-12-06 04:45:00;5675.000;7304.376;5146.937;8436.403
2018-12-06 05:00:00;5675.034;7304.407;5146.968;8436.441
2018-12-06 05:15:00;5675.066;7304.439;5147.005;8436.476
2018-12-06 05:30:00;5675.084;7304.503;5147.044;8436.537
2018-12-06 05:45:00;5675.126;7304.623;5147.079;8436.616
2018-12-06 06:00:00;5675.149;7304.732;5147.109;8436.662
2018-12-06 06:15:00;5675.172;7304.964;5147.140;8436.695
2018-12-06 06:30:00;5675.193;7305.376;5147.170;8436.757
2018-12-06 06:45:00;5675.208;7305.736;5147.201;8436.803
2018-12-06 07:00:00;5675.223;7305.773;5147.232;8436.850
2018-12-06 07:15:00;5675.238;7306.247;5147.272;8436.887
2018-12-06 07:30:00;5675.253;7306.272;5147.311;8436.920
2018-12-06 07:45:00;5675.279;7306.307;5147.348;8436.950
2018-12-06 08:00:00;5675.391;7306.342;5147.384;8437.035
2018-12-06 08:15:00;5675.544;7306.374;5147.413;8437.074
2018-12-06 08:30:00;5675.768;7306.398;5147.441;8437.119
2018-12-06 08:45:00;5675.926;7306.423;5147.468;8437.167
2018-12-06 09:00:00;5676.157;7306.447;5147.496;8437.217
2018-12-06 09:15:00;5676.364;7306.475;5147.523;8437.259
2018-12-06 09:30:00;5676.545;7306.511;5147.558;8437.294
2018-12-06 09:45:00;5676.706;7306.545;5147.595;8437.323
2018-12-06 10:00:00;5676.779;7306.573;5147.628;8437.352
2018-12-06 10:15:00;5676.841;7306.598;5147.666;8437.394
2018-12-06 10:30:00;5676.956;7306.624;5147.703;8437.441
2018-12-06 10:45:00;5677.205;7306.649;5147.731;8437.497
2018-12-06 11:00:00;5677.507;7306.681;5147.759;8437.535
2018-12-06 11:15:00;5677.831;7306.717;5147.796;8437.565
2018-12-06 11:30:00;5678.019;7306.750;5147.834;8437.591
2018-12-06 11:45:00;5678.071;7306.774;5147.864;8437.617
2018-12-06 12:00:00;5678.126;7306.799;5147.891;8437.643
2018-12-06 12:15:00;5678.179;7306.823;5147.919;8437.669
2018-12-06 12:30:00;5678.225;7306.849;5147.946;8437.697
2018-12-06 12:45:00;5678.278;7306.885;5147.974;8437.735
2018-12-06 13:00:00;5678.335;7306.919;5148.007;8437.771
2018-12-06 13:15:00;5678.376;7306.960;5148.046;8437.802
2018-12-06 13:30:00;5678.423;7307.006;5148.084;8437.828
2018-12-06 13:45:00;5678.900;7307.031;5148.120;8437.854
2018-12-06 14:00:00;5679.022;7307.056;5148.155;8437.879
2018-12-06 14:15:00;5679.090;7307.086;5148.183;8437.904
2018-12-06 14:30:00;5679.184;7307.123;5148.211;8437.929
2018-12-06 14:45:00;5679.247;7307.157;5148.238;8437.967
2018-12-06 15:00:00;5679.315;7307.183;5148.266;8438.002
2018-12-06 15:15:00;5679.372;7307.208;5148.295;8438.034
2018-12-06 15:30:00;5679.425;7307.233;5148.334;8438.059
2018-12-06 15:45:00;5679.459;7307.258;5148.380;8438.112
2018-12-06 16:00:00;5679.500;7307.292;5148.428;8438.176
2018-12-06 16:15:00;5679.547;7307.327;5148.480;8438.253
2018-12-06 16:30:00;5679.588;7307.359;5148.527;8438.327
2018-12-06 16:45:00;5679.628;7307.383;5148.568;8438.411
2018-12-06 17:00:00;5679.776;7307.408;5148.614;8438.480
2018-12-06 17:15:00;5680.298;7307.433;5148.665;8438.578
2018-12-06 17:30:00;5680.722;7307.557;5148.713;8439.088
2018-12-06 17:45:00;5680.897;7307.879;5148.754;8439.411
2018-12-06 18:00:00;5681.061;7307.988;5148.796;8439.943
2018-12-06 18:15:00;5681.266;7308.052;5148.837;8440.058
2018-12-06 18:30:00;5681.494;7308.112;5148.879;8440.281
2018-12-06 18:45:00;5681.710;7308.170;5148.920;8440.514
2018-12-06 19:00:00;5681.978;7308.230;5148.971;8440.790
2018-12-06 19:15:00;5682.513;7308.295;5149.023;8441.017
2018-12-06 19:30:00;5682.873;7308.355;5149.075;8441.140
2018-12-06 19:45:00;5683.264;7308.409;5149.126;8441.246
2018-12-06 20:00:00;5683.704;7308.478;5149.172;8441.345
2018-12-06 20:15:00;5684.184;7308.535;5149.213;8441.415
2018-12-06 20:30:00;5684.500;7308.591;5149.254;8441.480
2018-12-06 20:45:00;5684.959;7308.652;5149.296;8441.709
2018-12-06 21:00:00;5685.387;7308.786;5149.337;8441.773
2018-12-06 21:15:00;5685.486;7308.872;5149.384;8442.117
2018-12-06 21:30:00;5685.579;7308.961;5149.434;8442.277
2018-12-06 21:45:00;5685.668;7309.043;5149.481;8442.333
2018-12-06 22:00:00;5685.757;7309.125;5149.533;8442.382
2018-12-06 22:15:00;5685.830;7309.217;5149.582;8442.663
2018-12-06 22:30:00;5685.869;7309.306;5149.616;8442.974
2018-12-06 22:45:00;5685.896;7309.388;5149.645;8443.037
2018-12-06 23:00:00;5685.924;7309.475;5149.681;8443.094
2018-12-06 23:15:00;5685.952;7309.543;5149.717;8443.142
2018-12-06 23:30:00;5685.977;7309.600;5149.748;8443.175
2018-12-06 23:45:00;5685.995;7309.655;5149.778;8443.207
2018-12-07 00:00:00;5686.009;7309.710;5149.805;8443.246
2018-12-07 00:15:00;5686.024;7309.758;5149.833;8443.286
2018-12-07 00:30:00;5686.042;7309.804;5149.860;8443.321
2018-12-07 00:45:00;5686.069;7309.860;5149.891;8443.358
2018-12-07 01:00:00;5686.095;7309.905;5149.929;8443.387
2018-12-07 01:15:00;5686.124;7309.944;5149.968;8443.414
2018-12-07 01:30:00;5686.143;7309.987;5150.005;8443.442
2018-12-07 01:45:00;5686.165;7310.024;5150.041;8443.477
2018-12-07 02:00:00;5686.192;7310.058;5150.070;8443.517
2018-12-07 02:15:00;5686.217;7310.094;5150.098;8443.546
2018-12-07 02:30:00;5686.233;7310.145;5150.125;8443.582
2018-12-07 02:45:00;5686.248;7310.188;5150.153;8443.615
2018-12-07 03:00:00;5686.263;7310.236;5150.180;8443.642
2018-12-07 03:15:00;5686.278;7310.287;5150.216;8443.669
2018-12-07 03:30:00;5686.307;7310.327;5150.252;8443.696
2018-12-07 03:45:00;5686.337;7310.362;5150.287;8443.723
2018-12-07 04:00:00;5686.364;7310.402;5150.326;8443.764
2018-12-07 04:15:00;5686.395;7310.451;5150.364;8443.798
2018-12-07 04:30:00;5686.538;7310.616;5150.395;8443.829
2018-12-07 04:45:00;5686.569;7311.123;5150.427;8443.863
2018-12-07 05:00:00;5686.602;7311.417;5150.467;8443.890
2018-12-07 05:15:00;5686.644;7311.504;5150.505;8443.916
2018-12-07 05:30:00;5686.683;7311.600;5150.536;8443.943
2018-12-07 05:45:00;5686.730;7311.695;5150.567;8443.972
2018-12-07 06:00:00;5686.778;7311.794;5150.597;8444.009
2018-12-07 06:15:00;5686.815;7311.873;5150.627;8444.050
2018-12-07 06:30:00;5686.885;7311.943;5150.658;8444.130
2018-12-07 06:45:00;5686.954;7312.015;5150.694;8444.196
2018-12-07 07:00:00;5686.984;7312.095;5150.735;8444.244
2018-12-07 07:15:00;5687.010;7312.178;5150.773;8444.334
2018-12-07 07:30:00;5687.035;7312.280;5150.809;8444.394
2018-12-07 07:45:00;5687.059;7312.357;5150.844;8444.458
2018-12-07 08:00:00;5687.082;7312.429;5150.873;8444.584
2018-12-07 08:15:00;5687.098;7312.495;5150.901;8444.733
2018-12-07 08:30:00;5687.112;7312.566;5150.928;8444.814
2018-12-07 08:45:00;5687.126;7312.658;5150.955;8444.888
2018-12-07 09:00:00;5687.140;7312.768;5150.983;8444.961
2018-12-07 09:15:00;5687.155;7312.924;5151.019;8445.034
2018-12-07 09:30:00;5687.180;7313.087;5151.054;8445.102
2018-12-07 09:45:00;5687.204;7313.262;5151.088;8445.176
2018-12-07 10:00:00;5687.227;7313.452;5151.126;8445.241
2018-12-07 10:15:00;5687.249;7313.719;5151.158;8445.304
2018-12-07 10:30:00;5687.268;7314.080;5151.185;8445.367
2018-12-07 10:45:00;5687.283;7314.261;5151.216;8445.437
2018-12-07 11:00:00;5687.297;7314.431;5151.252;8445.661
2018-12-07 11:15:00;5687.311;7314.651;5151.286;8445.869
2018-12-07 11:30:00;5687.325;7315.198;5151.313;8446.192
2018-12-07 11:45:00;5687.344;7315.719;5151.340;8446.286
2018-12-07 12:00:00;5687.370;7315.843;5151.369;8446.389
2018-12-07 12:15:00;5687.393;7316.331;5151.396;8446.517
2018-12-07 12:30:00;5687.416;7316.400;5151.422;8446.625
2018-12-07 12:45:00;5687.438;7316.455;5151.458;8446.736
2018-12-07 13:00:00;5687.452;7316.509;5151.496;8446.838
2018-12-07 13:15:00;5687.467;7316.572;5151.533;8446.939
2018-12-07 13:30:00;5687.481;7316.644;5151.569;8447.045
2018-12-07 13:45:00;5687.495;7316.705;5151.600;8447.152
2018-12-07 14:00:00;5687.512;7316.739;5151.627;8447.254
2018-12-07 14:15:00;5687.537;7316.795;5151.654;8447.357
2018-12-07 14:30:00;5687.561;7316.821;5151.681;8447.469
2018-12-07 14:45:00;5687.584;7316.852;5151.708;8447.564
2018-12-07 15:00:00;5687.606;7316.889;5151.739;8447.653
2018-12-07 15:15:00;5687.621;7316.924;5151.775;8447.757
2018-12-07 15:30:00;5687.634;7316.958;5151.808;8447.878
2018-12-07 15:45:00;5687.648;7316.996;5151.854;8447.971
2018-12-07 16:00:00;5687.662;7317.053;5151.906;8448.049
2018-12-07 16:15:00;5687.679;7317.133;5151.950;8448.138
2018-12-07 16:30:00;5687.704;7317.231;5151.991;8448.208
2018-12-07 16:45:00;5687.793;7317.332;5152.039;8448.292
2018-12-07 17:00:00;5687.945;7317.622;5152.102;8448.385
2018-12-07 17:15:00;5688.136;7317.969;5152.146;8448.478
2018-12-07 17:30:00;5688.423;7318.127;5152.182;8448.577
2018-12-07 17:45:00;5688.922;7318.184;5152.219;8448.674
2018-12-07 18:00:00;5689.432;7318.232;5152.250;8448.770
2018-12-07 18:15:00;5689.669;7318.288;5152.281;8448.865
2018-12-07 18:30:00;5690.082;7318.354;5152.314;8448.958
2018-12-07 18:45:00;5690.306;7318.410;5152.357;8449.051
2018-12-07 19:00:00;5690.490;7318.463;5152.399;8449.119
2018-12-07 19:15:00;5690.679;7318.639;5152.439;8449.229
2018-12-07 19:30:00;5690.876;7319.122;5152.479;8449.366
2018-12-07 19:45:00;5691.028;7319.273;5152.512;8449.601
2018-12-07 20:00:00;5691.163;7319.404;5152.543;8449.933
2018-12-07 20:15:00;5691.284;7319.510;5152.577;8450.254
2018-12-07 20:30:00;5691.654;7319.588;5152.608;8450.681
2018-12-07 20:45:00;5691.992;7319.778;5152.640;8451.158
2018-12-07 21:00:00;5692.065;7319.924;5152.679;8451.401
2018-12-07 21:15:00;5692.116;7320.128;5152.718;8451.563
2018-12-07 21:30:00;5692.166;7320.327;5152.755;8451.704
2018-12-07 21:45:00;5692.220;7320.532;5152.797;8451.844
2018-12-07 22:00:00;5692.269;7320.733;5152.834;8451.987
2018-12-07 22:15:00;5692.318;7320.944;5152.860;8452.133
2018-12-07 22:30:00;5692.370;7321.148;5152.888;8452.492
2018-12-07 22:45:00;5692.412;7321.351;5152.924;8452.774
2018-12-07 23:00:00;5692.465;7321.558;5152.959;8452.868
2018-12-07 23:15:00;5692.514;7321.768;5152.988;8452.943
2018-12-07 23:30:00;5692.546;7321.970;5153.015;8453.007
2018-12-07 23:45:00;5692.569;7322.168;5153.042;8453.046
2018-12-08 00:00:00;5692.589;7322.371;5153.069;8453.089
2018-12-08 00:15:00;5692.613;7322.565;5153.097;8453.124
2018-12-08 00:30:00;5692.627;7322.734;5153.129;8453.153
2018-12-08 00:45:00;5692.650;7322.818;5153.167;8453.182
2018-12-08 01:00:00;5692.673;7322.895;5153.204;8453.225
2018-12-08 01:15:00;5692.696;7322.969;5153.240;8453.262
2018-12-08 01:30:00;5692.715;7323.044;5153.274;8453.297
2018-12-08 01:45:00;5692.730;7323.100;5153.301;8453.335
2018-12-08 02:00:00;5692.748;7323.133;5153.328;8453.363
2018-12-08 02:15:00;5692.775;7323.173;5153.355;8453.392
2018-12-08 02:30:00;5692.800;7323.211;5153.382;8453.420
2018-12-08 02:45:00;5692.823;7323.240;5153.409;8453.453
2018-12-08 03:00:00;5692.845;7323.277;5153.446;8453.493
2018-12-08 03:15:00;5692.860;7323.307;5153.481;8453.532
2018-12-08 03:30:00;5692.875;7323.336;5153.514;8453.568
2018-12-08 03:45:00;5692.891;7323.372;5153.552;8453.596
2018-12-08 04:00:00;5692.906;7323.409;5153.585;8453.623
2018-12-08 04:15:00;5692.932;7323.441;5153.611;8453.651
2018-12-08 04:30:00;5692.958;7323.477;5153.644;8453.678
2018-12-08 04:45:00;5692.981;7323.526;5153.680;8453.715
2018-12-08 05:00:00;5693.005;7323.567;5153.715;8453.753
2018-12-08 05:15:00;5693.026;7323.609;5153.742;8453.793
2018-12-08 05:30:00;5693.041;7323.659;5153.770;8453.824
2018-12-08 05:45:00;5693.056;7323.706;5153.797;8453.851
2018-12-08 06:00:00;5693.072;7323.747;5153.824;8453.879
2018-12-08 06:15:00;5693.096;7323.872;5153.852;8453.906
2018-12-08 06:30:00;5693.122;7324.324;5153.886;8453.933
2018-12-08 06:45:00;5693.146;7324.764;5153.925;8453.973
2018-12-08 07:00:00;5693.169;7324.955;5153.962;8454.008
2018-12-08 07:15:00;5693.223;7325.422;5153.998;8454.129
2018-12-08 07:30:00;5693.292;7325.560;5154.030;8454.203
2018-12-08 07:45:00;5693.343;7325.639;5154.057;8454.314
2018-12-08 08:00:00;5693.392;7325.713;5154.084;8454.381
2018-12-08 08:15:00;5693.450;7325.777;5154.111;8454.484
2018-12-08 08:30:00;5693.555;7325.825;5154.139;8454.786
2018-12-08 08:45:00;5693.625;7325.872;5154.169;8454.917
2018-12-08 09:00:00;5693.838;7325.907;5154.206;8455.549
2018-12-08 09:15:00;5693.974;7325.946;5154.249;8455.845
2018-12-08 09:30:00;5694.425;7326.001;5154.291;8455.974
2018-12-08 09:45:00;5694.833;7326.051;5154.329;8456.102
2018-12-08 10:00:00;5695.113;7326.106;5154.356;8456.378
2018-12-08 10:15:00;5695.257;7326.275;5154.383;8456.895
2018-12-08 10:30:00;5695.460;7326.759;5154.416;8457.334
2018-12-08 10:45:00;5696.055;7326.819;5154.452;8457.529
2018-12-08 11:00:00;5696.091;7326.897;5154.484;8457.706
2018-12-08 11:15:00;5696.141;7327.037;5154.511;8457.879
2018-12-08 11:30:00;5696.210;7327.434;5154.539;8458.013
2018-12-08 11:45:00;5696.325;7327.779;5154.573;8458.151
2018-12-08 12:00:00;5696.410;7328.102;5154.607;8458.301
2018-12-08 12:15:00;5696.497;7328.292;5154.642;8458.378
2018-12-08 12:30:00;5696.673;7328.545;5154.688;8458.557
2018-12-08 12:45:00;5696.842;7328.722;5154.734;8458.670
2018-12-08 13:00:00;5696.953;7328.933;5154.778;8458.872
2018-12-08 13:15:00;5697.055;7329.135;5154.821;8459.242
2018-12-08 13:30:00;5697.326;7329.333;5154.857;8459.457
2018-12-08 13:45:00;5697.744;7329.555;5154.891;8459.585
2018-12-08 14:00:00;5698.274;7329.745;5154.922;8460.272
2018-12-08 14:15:00;5698.791;7329.913;5154.951;8460.874
2018-12-08 14:30:00;5699.021;7330.063;5154.978;8461.179
2018-12-08 14:45:00;5699.250;7330.210;5155.013;8461.367
2018-12-08 15:00:00;5699.782;7330.279;5155.049;8461.552
2018-12-08 15:15:00;5700.263;7330.316;5155.082;8461.717
2018-12-08 15:30:00;5700.420;7330.348;5155.120;8461.882
2018-12-08 15:45:00;5700.542;7330.386;5155.168;8461.940
2018-12-08 16:00:00;5700.678;7330.414;5155.214;8461.995
2018-12-08 16:15:00;5700.804;7330.443;5155.263;8462.334
2018-12-08 16:30:00;5700.928;7330.475;5155.314;8463.342
2018-12-08 16:45:00;5701.066;7330.509;5155.357;8464.032
2018-12-08 17:00:00;5701.271;7330.537;5155.394;8464.546
2018-12-08 17:15:00;5701.476;7330.572;5155.429;8465.228
2018-12-08 17:30:00;5701.629;7330.597;5155.465;8465.855
2018-12-08 17:45:00;5701.783;7330.621;5155.500;8466.106
2018-12-08 18:00:00;5702.351;7330.652;5155.534;8466.302
2018-12-08 18:15:00;5702.761;7330.688;5155.575;8466.920
2018-12-08 18:30:00;5702.943;7330.715;5155.621;8467.140
2018-12-08 18:45:00;5703.098;7330.749;5155.667;8467.315
2018-12-08 19:00:00;5703.286;7330.776;5155.710;8467.507
2018-12-08 19:15:00;5703.441;7330.801;5155.750;8467.712
2018-12-08 19:30:00;5703.601;7330.829;5155.783;8467.831
2018-12-08 19:45:00;5704.423;7330.863;5155.815;8467.904
2018-12-08 20:00:00;5705.274;7330.892;5155.847;8467.987
2018-12-08 20:15:00;5705.647;7330.920;5155.879;8468.083
2018-12-08 20:30:00;5705.998;7330.953;5155.916;8468.174
2018-12-08 20:45:00;5706.305;7330.978;5155.957;8468.255
2018-12-08 21:00:00;5706.414;7331.002;5155.996;8468.329
2018-12-08 21:15:00;5706.518;7331.037;5156.036;8468.405
2018-12-08 21:30:00;5706.994;7331.069;5156.078;8468.497
2018-12-08 21:45:00;5707.190;7331.094;5156.110;8468.583
2018-12-08 22:00:00;5707.239;7331.125;5156.138;8468.658
2018-12-08 22:15:00;5707.290;7331.157;5156.171;8468.722
2018-12-08 22:30:00;5707.344;7331.182;5156.210;8468.774
2018-12-08 22:45:00;5707.387;7331.212;5156.246;8468.831
2018-12-08 23:00:00;5707.424;7331.245;5156.274;8468.897
2018-12-08 23:15:00;5707.456;7331.273;5156.302;8468.968
2018-12-08 23:30:00;5707.475;7331.298;5156.329;8469.023
2018-12-08 23:45:00;5707.490;7331.331;5156.357;8469.072
2018-12-09 00:00:00;5707.505;7331.359;5156.384;8469.109
2018-12-09 00:15:00;5707.523;7331.383;5156.421;8469.138
2018-12-09 00:30:00;5707.550;7331.418;5156.460;8469.174
2018-12-09 00:45:00;5707.574;7331.450;5156.499;8469.212
2018-12-09 01:00:00;5707.598;7331.474;5156.535;8469.251
2018-12-09 01:15:00;5707.620;7331.499;5156.567;8469.287
2018-12-09 01:30:00;5707.638;7331.538;5156.595;8469.313
2018-12-09 01:45:00;5707.652;7331.603;5156.622;8469.341
2018-12-09 02:00:00;5707.667;7331.667;5156.650;8469.368
2018-12-09 02:15:00;5707.682;7331.702;5156.678;8469.395
2018-12-09 02:30:00;5707.703;7331.734;5156.710;8469.427
2018-12-09 02:45:00;5707.729;7331.766;5156.746;8469.468
2018-12-09 03:00:00;5707.753;7331.803;5156.780;8469.510
2018-12-09 03:15:00;5707.776;7331.844;5156.816;8469.542
2018-12-09 03:30:00;5707.799;7331.883;5156.854;8469.570
2018-12-09 03:45:00;5707.814;7331.916;5156.885;8469.598
2018-12-09 04:00:00;5707.829;7331.946;5156.912;8469.625
2018-12-09 04:15:00;5707.843;7331.975;5156.945;8469.653
2018-12-09 04:30:00;5707.858;7332.010;5156.981;8469.694
2018-12-09 04:45:00;5707.880;7332.049;5157.017;8469.728
2018-12-09 05:00:00;5707.906;7332.086;5157.044;8469.768
2018-12-09 05:15:00;5707.930;7332.115;5157.073;8469.802
2018-12-09 05:30:00;5707.953;7332.143;5157.101;8469.829
2018-12-09 05:45:00;5707.975;7332.172;5157.129;8469.857
2018-12-09 06:00:00;5707.990;7332.206;5157.157;8469.884
2018-12-09 06:15:00;5708.004;7332.248;5157.193;8469.911
2018-12-09 06:30:00;5708.019;7332.289;5157.232;8469.941
2018-12-09 06:45:00;5708.034;7332.328;5157.271;8469.977
2018-12-09 07:00:00;5708.059;7332.387;5157.307;8470.010
2018-12-09 07:15:00;5708.118;7332.548;5157.341;8470.047
2018-12-09 07:30:00;5708.184;7332.897;5157.369;8470.080
2018-12-09 07:45:00;5708.611;7333.385;5157.396;8470.135
2018-12-09 08:00:00;5708.888;7333.554;5157.424;8470.164
2018-12-09 08:15:00;5708.995;7333.905;5157.452;8470.206
