Datum,Zeit,Adr,ID-Nr.,HST,Nr.,Wert,Einheit,Beschreibung,Art,Modul,SP-Nr.,Tarif
01.07.18,00:00,4,5,GWF,14,56178,kWh,energy,instant.,0,1,0
01.07.18,00:00,4,5,GWF,15,20842.82,m^3,volume,instant.,0,1,0
01.07.18,00:00,4,5,GWF,16,18187.01,m^3,volume,instant.,1,1,0
01.07.18,00:00,4,5,GWF,17,49935,HCA,HCA-Unit,instant.,1,1,0
01.07.18,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.18,00:00,4,5,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.07.18,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.07.18,00:00,3,9,GWF,1,107889,kWh,energy,instant.,0,0,0
01.07.18,00:00,3,9,GWF,2,18183.43,m^3,volume,instant.,0,0,0
01.07.18,00:00,3,9,GWF,3,16469.88,m^3,volume,instant.,1,0,0
01.07.18,00:00,3,9,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.07.18,00:00,3,9,GWF,5,26,°C,return temperature,instant.,0,0,0
01.07.18,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.07.18,00:00,3,9,GWF,7,74850,hours,on time,instant.,0,0,0
01.07.18,00:00,3,9,GWF,8,74850,hours,operating time,instant.,0,0,0
01.07.18,00:00,3,9,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.18,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.07.18,00:00,3,9,GWF,11,01.07.18 05:06 Win  V,,time point,instant.,0,0,0
01.07.18,00:00,3,9,GWF,12,17010,HCA,HCA-Unit,instant.,1,0,0
01.07.18,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.18,00:00,3,9,GWF,14,107889,kWh,energy,instant.,0,1,0
01.07.18,00:00,3,9,GWF,15,18183.43,m^3,volume,instant.,0,1,0
01.07.18,00:00,3,9,GWF,16,16469.88,m^3,volume,instant.,1,1,0
01.07.18,00:00,3,9,GWF,17,17010,HCA,HCA-Unit,instant.,1,1,0
01.07.18,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.18,00:00,3,9,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.07.18,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.08.18,00:00,1,1,GWF,1,59199,kWh,energy,instant.,0,0,0
01.08.18,00:00,1,1,GWF,2,17382.13,m^3,volume,instant.,0,0,0
01.08.18,00:00,1,1,GWF,3,16404.66,m^3,volume,instant.,1,0,0
01.08.18,00:00,1,1,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.08.18,00:00,1,1,GWF,5,24,°C,return temperature,instant.,0,0,0
01.08.18,00:00,1,1,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.08.18,00:00,1,1,GWF,7,75596,hours,on time,instant.,0,0,0
01.08.18,00:00,1,1,GWF,8,75596,hours,operating time,instant.,0,0,0
01.08.18,00:00,1,1,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.18,00:00,1,1,GWF,10,0,kW,power,instant.,0,0,0
01.08.18,00:00,1,1,GWF,11,01.08.18 04:52 Win  V,,time point,instant.,0,0,0
01.08.18,00:00,1,1,GWF,12,30559,HCA,HCA-Unit,instant.,1,0,0
01.08.18,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.18,00:00,1,1,GWF,14,59192,kWh,energy,instant.,0,1,0
01.08.18,00:00,1,1,GWF,15,17374.05,m^3,volume,instant.,0,1,0
01.08.18,00:00,1,1,GWF,16,16396.6,m^3,volume,instant.,1,1,0
01.08.18,00:00,1,1,GWF,17,30363,HCA,HCA-Unit,instant.,1,1,0
01.08.18,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.18,00:00,1,1,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.08.18,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.08.18,00:00,2,4,GWF,1,42957,kWh,energy,instant.,0,0,0
01.08.18,00:00,2,4,GWF,2,11454.19,m^3,volume,instant.,0,0,0
01.08.18,00:00,2,4,GWF,3,10775.95,m^3,volume,instant.,1,0,0
01.08.18,00:00,2,4,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.08.18,00:00,2,4,GWF,5,25,°C,return temperature,instant.,0,0,0
01.08.18,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.08.18,00:00,2,4,GWF,7,75595,hours,on time,instant.,0,0,0
01.08.18,00:00,2,4,GWF,8,75595,hours,operating time,instant.,0,0,0
01.08.18,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.18,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.08.18,00:00,2,4,GWF,11,01.08.18 04:32 Win  V,,time point,instant.,0,0,0
01.08.18,00:00,2,4,GWF,12,46722,HCA,HCA-Unit,instant.,1,0,0
01.08.18,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.18,00:00,2,4,GWF,14,42957,kWh,energy,instant.,0,1,0
01.08.18,00:00,2,4,GWF,15,11454.19,m^3,volume,instant.,0,1,0
01.08.18,00:00,2,4,GWF,16,10775.95,m^3,volume,instant.,1,1,0
01.08.18,00:00,2,4,GWF,17,46360,HCA,HCA-Unit,instant.,1,1,0
01.08.18,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.18,00:00,2,4,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.08.18,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.08.18,00:00,4,5,GWF,1,56183,kWh,energy,instant.,0,0,0
01.08.18,00:00,4,5,GWF,2,20852.31,m^3,volume,instant.,0,0,0
01.08.18,00:00,4,5,GWF,3,18196.32,m^3,volume,instant.,1,0,0
01.08.18,00:00,4,5,GWF,4,27,°C,flow temperature,instant.,0,0,0
01.08.18,00:00,4,5,GWF,5,26,°C,return temperature,instant.,0,0,0
01.08.18,00:00,4,5,GWF,6,0.7,K,temperature difference,instant.,0,0,0
01.08.18,00:00,4,5,GWF,7,75592,hours,on time,instant.,0,0,0
01.08.18,00:00,4,5,GWF,8,75592,hours,operating time,instant.,0,0,0
01.08.18,00:00,4,5,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.18,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.08.18,00:00,4,5,GWF,11,01.08.18 04:20 Win  V,,time point,instant.,0,0,0
01.08.18,00:00,4,5,GWF,12,50225,HCA,HCA-Unit,instant.,1,0,0
01.08.18,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.18,00:00,4,5,GWF,14,56178,kWh,energy,instant.,0,1,0
01.08.18,00:00,4,5,GWF,15,20842.82,m^3,volume,instant.,0,1,0
01.08.18,00:00,4,5,GWF,16,18187.01,m^3,volume,instant.,1,1,0
01.08.18,00:00,4,5,GWF,17,49935,HCA,HCA-Unit,instant.,1,1,0
01.08.18,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.18,00:00,4,5,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.08.18,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.08.18,00:00,3,9,GWF,1,107896,kWh,energy,instant.,0,0,0
01.08.18,00:00,3,9,GWF,2,18190.3,m^3,volume,instant.,0,0,0
01.08.18,00:00,3,9,GWF,3,16475.51,m^3,volume,instant.,1,0,0
01.08.18,00:00,3,9,GWF,4,26,°C,flow temperature,instant.,0,0,0
01.08.18,00:00,3,9,GWF,5,27,°C,return temperature,instant.,0,0,0
01.08.18,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.08.18,00:00,3,9,GWF,7,75594,hours,on time,instant.,0,0,0
01.08.18,00:00,3,9,GWF,8,75594,hours,operating time,instant.,0,0,0
01.08.18,00:00,3,9,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.18,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.08.18,00:00,3,9,GWF,11,01.08.18 05:03 Win  V,,time point,instant.,0,0,0
01.08.18,00:00,3,9,GWF,12,17154,HCA,HCA-Unit,instant.,1,0,0
01.08.18,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.18,00:00,3,9,GWF,14,107889,kWh,energy,instant.,0,1,0
01.08.18,00:00,3,9,GWF,15,18183.43,m^3,volume,instant.,0,1,0
01.08.18,00:00,3,9,GWF,16,16469.88,m^3,volume,instant.,1,1,0
01.08.18,00:00,3,9,GWF,17,17010,HCA,HCA-Unit,instant.,1,1,0
01.08.18,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.18,00:00,3,9,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.08.18,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.09.18,00:00,1,1,GWF,1,59239,kWh,energy,instant.,0,0,0
01.09.18,00:00,1,1,GWF,2,17438.13,m^3,volume,instant.,0,0,0
01.09.18,00:00,1,1,GWF,3,16459.87,m^3,volume,instant.,1,0,0
01.09.18,00:00,1,1,GWF,4,31,°C,flow temperature,instant.,0,0,0
01.09.18,00:00,1,1,GWF,5,31,°C,return temperature,instant.,0,0,0
01.09.18,00:00,1,1,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.09.18,00:00,1,1,GWF,7,76340,hours,on time,instant.,0,0,0
01.09.18,00:00,1,1,GWF,8,76340,hours,operating time,instant.,0,0,0
01.09.18,00:00,1,1,GWF,9,346,l/h,volume flow,instant.,0,0,0
01.09.18,00:00,1,1,GWF,10,0.08,kW,power,instant.,0,0,0
01.09.18,00:00,1,1,GWF,11,01.09.18 04:50 Win  V,,time point,instant.,0,0,0
01.09.18,00:00,1,1,GWF,12,30799,HCA,HCA-Unit,instant.,1,0,0
01.09.18,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.18,00:00,1,1,GWF,14,59192,kWh,energy,instant.,0,1,0
01.09.18,00:00,1,1,GWF,15,17374.05,m^3,volume,instant.,0,1,0
01.09.18,00:00,1,1,GWF,16,16396.6,m^3,volume,instant.,1,1,0
01.09.18,00:00,1,1,GWF,17,30363,HCA,HCA-Unit,instant.,1,1,0
01.09.18,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.18,00:00,1,1,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.09.18,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.09.18,00:00,2,4,GWF,1,42957,kWh,energy,instant.,0,0,0
01.09.18,00:00,2,4,GWF,2,11454.19,m^3,volume,instant.,0,0,0
01.09.18,00:00,2,4,GWF,3,10775.95,m^3,volume,instant.,1,0,0
01.09.18,00:00,2,4,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.09.18,00:00,2,4,GWF,5,25,°C,return temperature,instant.,0,0,0
01.09.18,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.09.18,00:00,2,4,GWF,7,76339,hours,on time,instant.,0,0,0
01.09.18,00:00,2,4,GWF,8,76339,hours,operating time,instant.,0,0,0
01.09.18,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.09.18,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.09.18,00:00,2,4,GWF,11,01.09.18 04:29 Win  V,,time point,instant.,0,0,0
01.09.18,00:00,2,4,GWF,12,47121,HCA,HCA-Unit,instant.,1,0,0
01.09.18,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.18,00:00,2,4,GWF,14,42957,kWh,energy,instant.,0,1,0
01.09.18,00:00,2,4,GWF,15,11454.19,m^3,volume,instant.,0,1,0
01.09.18,00:00,2,4,GWF,16,10775.95,m^3,volume,instant.,1,1,0
01.09.18,00:00,2,4,GWF,17,46360,HCA,HCA-Unit,instant.,1,1,0
01.09.18,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.18,00:00,2,4,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.09.18,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.09.18,00:00,4,5,GWF,1,56219,kWh,energy,instant.,0,0,0
01.09.18,00:00,4,5,GWF,2,20917.97,m^3,volume,instant.,0,0,0
01.09.18,00:00,4,5,GWF,3,18252.13,m^3,volume,instant.,1,0,0
01.09.18,00:00,4,5,GWF,4,31,°C,flow temperature,instant.,0,0,0
01.09.18,00:00,4,5,GWF,5,31,°C,return temperature,instant.,0,0,0
01.09.18,00:00,4,5,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.09.18,00:00,4,5,GWF,7,76336,hours,on time,instant.,0,0,0
01.09.18,00:00,4,5,GWF,8,76336,hours,operating time,instant.,0,0,0
01.09.18,00:00,4,5,GWF,9,401,l/h,volume flow,instant.,0,0,0
01.09.18,00:00,4,5,GWF,10,0.03,kW,power,instant.,0,0,0
01.09.18,00:00,4,5,GWF,11,01.09.18 04:17 Win  V,,time point,instant.,0,0,0
01.09.18,00:00,4,5,GWF,12,50584,HCA,HCA-Unit,instant.,1,0,0
01.09.18,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.18,00:00,4,5,GWF,14,56178,kWh,energy,instant.,0,1,0
01.09.18,00:00,4,5,GWF,15,20842.82,m^3,volume,instant.,0,1,0
01.09.18,00:00,4,5,GWF,16,18187.01,m^3,volume,instant.,1,1,0
01.09.18,00:00,4,5,GWF,17,49935,HCA,HCA-Unit,instant.,1,1,0
01.09.18,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.18,00:00,4,5,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.09.18,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.09.18,00:00,3,9,GWF,1,107944,kWh,energy,instant.,0,0,0
01.09.18,00:00,3,9,GWF,2,18237.8,m^3,volume,instant.,0,0,0
01.09.18,00:00,3,9,GWF,3,16515.45,m^3,volume,instant.,1,0,0
01.09.18,00:00,3,9,GWF,4,31,°C,flow temperature,instant.,0,0,0
01.09.18,00:00,3,9,GWF,5,31,°C,return temperature,instant.,0,0,0
01.09.18,00:00,3,9,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.09.18,00:00,3,9,GWF,7,76338,hours,on time,instant.,0,0,0
01.09.18,00:00,3,9,GWF,8,76338,hours,operating time,instant.,0,0,0
01.09.18,00:00,3,9,GWF,9,309,l/h,volume flow,instant.,0,0,0
01.09.18,00:00,3,9,GWF,10,0.05,kW,power,instant.,0,0,0
01.09.18,00:00,3,9,GWF,11,01.09.18 05:01 Win  V,,time point,instant.,0,0,0
01.09.18,00:00,3,9,GWF,12,17291,HCA,HCA-Unit,instant.,1,0,0
01.09.18,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.18,00:00,3,9,GWF,14,107889,kWh,energy,instant.,0,1,0
01.09.18,00:00,3,9,GWF,15,18183.43,m^3,volume,instant.,0,1,0
01.09.18,00:00,3,9,GWF,16,16469.88,m^3,volume,instant.,1,1,0
01.09.18,00:00,3,9,GWF,17,17010,HCA,HCA-Unit,instant.,1,1,0
01.09.18,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.18,00:00,3,9,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.09.18,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.10.18,00:00,1,1,GWF,1,59408,kWh,energy,instant.,0,0,0
01.10.18,00:00,1,1,GWF,2,17626.34,m^3,volume,instant.,0,0,0
01.10.18,00:00,1,1,GWF,3,16641.59,m^3,volume,instant.,1,0,0
01.10.18,00:00,1,1,GWF,4,35,°C,flow temperature,instant.,0,0,0
01.10.18,00:00,1,1,GWF,5,33,°C,return temperature,instant.,0,0,0
01.10.18,00:00,1,1,GWF,6,1.1,K,temperature difference,instant.,0,0,0
01.10.18,00:00,1,1,GWF,7,77060,hours,on time,instant.,0,0,0
01.10.18,00:00,1,1,GWF,8,77060,hours,operating time,instant.,0,0,0
01.10.18,00:00,1,1,GWF,9,346,l/h,volume flow,instant.,0,0,0
01.10.18,00:00,1,1,GWF,10,0.41,kW,power,instant.,0,0,0
01.10.18,00:00,1,1,GWF,11,01.10.18 04:47 Win  V,,time point,instant.,0,0,0
01.10.18,00:00,1,1,GWF,12,31036,HCA,HCA-Unit,instant.,1,0,0
01.10.18,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.18,00:00,1,1,GWF,14,59192,kWh,energy,instant.,0,1,0
01.10.18,00:00,1,1,GWF,15,17374.05,m^3,volume,instant.,0,1,0
01.10.18,00:00,1,1,GWF,16,16396.6,m^3,volume,instant.,1,1,0
01.10.18,00:00,1,1,GWF,17,30363,HCA,HCA-Unit,instant.,1,1,0
01.10.18,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.18,00:00,1,1,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.10.18,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.10.18,00:00,2,4,GWF,1,42957,kWh,energy,instant.,0,0,0
01.10.18,00:00,2,4,GWF,2,11454.19,m^3,volume,instant.,0,0,0
01.10.18,00:00,2,4,GWF,3,10775.95,m^3,volume,instant.,1,0,0
01.10.18,00:00,2,4,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.10.18,00:00,2,4,GWF,5,24,°C,return temperature,instant.,0,0,0
01.10.18,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.10.18,00:00,2,4,GWF,7,77059,hours,on time,instant.,0,0,0
01.10.18,00:00,2,4,GWF,8,77059,hours,operating time,instant.,0,0,0
01.10.18,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.10.18,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.10.18,00:00,2,4,GWF,11,01.10.18 04:27 Win  V,,time point,instant.,0,0,0
01.10.18,00:00,2,4,GWF,12,47591,HCA,HCA-Unit,instant.,1,0,0
01.10.18,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.18,00:00,2,4,GWF,14,42957,kWh,energy,instant.,0,1,0
01.10.18,00:00,2,4,GWF,15,11454.19,m^3,volume,instant.,0,1,0
01.10.18,00:00,2,4,GWF,16,10775.95,m^3,volume,instant.,1,1,0
01.10.18,00:00,2,4,GWF,17,46360,HCA,HCA-Unit,instant.,1,1,0
01.10.18,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.18,00:00,2,4,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.10.18,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.10.18,00:00,4,5,GWF,1,56354,kWh,energy,instant.,0,0,0
01.10.18,00:00,4,5,GWF,2,21136.71,m^3,volume,instant.,0,0,0
01.10.18,00:00,4,5,GWF,3,18430.15,m^3,volume,instant.,1,0,0
01.10.18,00:00,4,5,GWF,4,35,°C,flow temperature,instant.,0,0,0
01.10.18,00:00,4,5,GWF,5,34,°C,return temperature,instant.,0,0,0
01.10.18,00:00,4,5,GWF,6,0.9,K,temperature difference,instant.,0,0,0
01.10.18,00:00,4,5,GWF,7,77056,hours,on time,instant.,0,0,0
01.10.18,00:00,4,5,GWF,8,77056,hours,operating time,instant.,0,0,0
01.10.18,00:00,4,5,GWF,9,401,l/h,volume flow,instant.,0,0,0
01.10.18,00:00,4,5,GWF,10,0.4,kW,power,instant.,0,0,0
01.10.18,00:00,4,5,GWF,11,01.10.18 04:15 Win  V,,time point,instant.,0,0,0
01.10.18,00:00,4,5,GWF,12,51055,HCA,HCA-Unit,instant.,1,0,0
01.10.18,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.18,00:00,4,5,GWF,14,56178,kWh,energy,instant.,0,1,0
01.10.18,00:00,4,5,GWF,15,20842.82,m^3,volume,instant.,0,1,0
01.10.18,00:00,4,5,GWF,16,18187.01,m^3,volume,instant.,1,1,0
01.10.18,00:00,4,5,GWF,17,49935,HCA,HCA-Unit,instant.,1,1,0
01.10.18,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.18,00:00,4,5,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.10.18,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.10.18,00:00,3,9,GWF,1,108245,kWh,energy,instant.,0,0,0
01.10.18,00:00,3,9,GWF,2,18406.49,m^3,volume,instant.,0,0,0
01.10.18,00:00,3,9,GWF,3,16658.52,m^3,volume,instant.,1,0,0
01.10.18,00:00,3,9,GWF,4,34,°C,flow temperature,instant.,0,0,0
01.10.18,00:00,3,9,GWF,5,32,°C,return temperature,instant.,0,0,0
01.10.18,00:00,3,9,GWF,6,1.9,K,temperature difference,instant.,0,0,0
01.10.18,00:00,3,9,GWF,7,77057,hours,on time,instant.,0,0,0
01.10.18,00:00,3,9,GWF,8,77057,hours,operating time,instant.,0,0,0
01.10.18,00:00,3,9,GWF,9,304,l/h,volume flow,instant.,0,0,0
01.10.18,00:00,3,9,GWF,10,0.68,kW,power,instant.,0,0,0
01.10.18,00:00,3,9,GWF,11,01.10.18 04:58 Win  V,,time point,instant.,0,0,0
01.10.18,00:00,3,9,GWF,12,17409,HCA,HCA-Unit,instant.,1,0,0
01.10.18,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.10.18,00:00,3,9,GWF,14,107889,kWh,energy,instant.,0,1,0
01.10.18,00:00,3,9,GWF,15,18183.43,m^3,volume,instant.,0,1,0
01.10.18,00:00,3,9,GWF,16,16469.88,m^3,volume,instant.,1,1,0
01.10.18,00:00,3,9,GWF,17,17010,HCA,HCA-Unit,instant.,1,1,0
01.10.18,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.10.18,00:00,3,9,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.10.18,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.11.18,00:00,1,1,GWF,1,59927,kWh,energy,instant.,0,0,0
01.11.18,00:00,1,1,GWF,2,17860.04,m^3,volume,instant.,0,0,0
01.11.18,00:00,1,1,GWF,3,16850.77,m^3,volume,instant.,1,0,0
01.11.18,00:00,1,1,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.11.18,00:00,1,1,GWF,5,31,°C,return temperature,instant.,0,0,0
01.11.18,00:00,1,1,GWF,6,7.6,K,temperature difference,instant.,0,0,0
01.11.18,00:00,1,1,GWF,7,77804,hours,on time,instant.,0,0,0
01.11.18,00:00,1,1,GWF,8,77804,hours,operating time,instant.,0,0,0
01.11.18,00:00,1,1,GWF,9,350,l/h,volume flow,instant.,0,0,0
01.11.18,00:00,1,1,GWF,10,2.93,kW,power,instant.,0,0,0
01.11.18,00:00,1,1,GWF,11,01.11.18 04:45 Win  V,,time point,instant.,0,0,0
01.11.18,00:00,1,1,GWF,12,31036,HCA,HCA-Unit,instant.,1,0,0
01.11.18,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.11.18,00:00,1,1,GWF,14,59192,kWh,energy,instant.,0,1,0
01.11.18,00:00,1,1,GWF,15,17374.05,m^3,volume,instant.,0,1,0
01.11.18,00:00,1,1,GWF,16,16396.6,m^3,volume,instant.,1,1,0
01.11.18,00:00,1,1,GWF,17,30363,HCA,HCA-Unit,instant.,1,1,0
01.11.18,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.11.18,00:00,1,1,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.11.18,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.11.18,00:00,2,4,GWF,1,43282,kWh,energy,instant.,0,0,0
01.11.18,00:00,2,4,GWF,2,11523.41,m^3,volume,instant.,0,0,0
01.11.18,00:00,2,4,GWF,3,10841.23,m^3,volume,instant.,1,0,0
01.11.18,00:00,2,4,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.11.18,00:00,2,4,GWF,5,35,°C,return temperature,instant.,0,0,0
01.11.18,00:00,2,4,GWF,6,3.8,K,temperature difference,instant.,0,0,0
01.11.18,00:00,2,4,GWF,7,77803,hours,on time,instant.,0,0,0
01.11.18,00:00,2,4,GWF,8,77803,hours,operating time,instant.,0,0,0
01.11.18,00:00,2,4,GWF,9,97,l/h,volume flow,instant.,0,0,0
01.11.18,00:00,2,4,GWF,10,0.42,kW,power,instant.,0,0,0
01.11.18,00:00,2,4,GWF,11,01.11.18 04:24 Win  V,,time point,instant.,0,0,0
01.11.18,00:00,2,4,GWF,12,48131,HCA,HCA-Unit,instant.,1,0,0
01.11.18,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.11.18,00:00,2,4,GWF,14,42957,kWh,energy,instant.,0,1,0
01.11.18,00:00,2,4,GWF,15,11454.19,m^3,volume,instant.,0,1,0
01.11.18,00:00,2,4,GWF,16,10775.95,m^3,volume,instant.,1,1,0
01.11.18,00:00,2,4,GWF,17,46360,HCA,HCA-Unit,instant.,1,1,0
01.11.18,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.11.18,00:00,2,4,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.11.18,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.11.18,00:00,4,5,GWF,1,56650,kWh,energy,instant.,0,0,0
01.11.18,00:00,4,5,GWF,2,21404.26,m^3,volume,instant.,0,0,0
01.11.18,00:00,4,5,GWF,3,18644.18,m^3,volume,instant.,1,0,0
01.11.18,00:00,4,5,GWF,4,38,°C,flow temperature,instant.,0,0,0
01.11.18,00:00,4,5,GWF,5,38,°C,return temperature,instant.,0,0,0
01.11.18,00:00,4,5,GWF,6,0.4,K,temperature difference,instant.,0,0,0
01.11.18,00:00,4,5,GWF,7,77800,hours,on time,instant.,0,0,0
01.11.18,00:00,4,5,GWF,8,77800,hours,operating time,instant.,0,0,0
01.11.18,00:00,4,5,GWF,9,300,l/h,volume flow,instant.,0,0,0
01.11.18,00:00,4,5,GWF,10,0.12,kW,power,instant.,0,0,0
01.11.18,00:00,4,5,GWF,11,01.11.18 04:12 Win  V,,time point,instant.,0,0,0
01.11.18,00:00,4,5,GWF,12,51561,HCA,HCA-Unit,instant.,1,0,0
01.11.18,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.11.18,00:00,4,5,GWF,14,56178,kWh,energy,instant.,0,1,0
01.11.18,00:00,4,5,GWF,15,20842.82,m^3,volume,instant.,0,1,0
01.11.18,00:00,4,5,GWF,16,18187.01,m^3,volume,instant.,1,1,0
01.11.18,00:00,4,5,GWF,17,49935,HCA,HCA-Unit,instant.,1,1,0
01.11.18,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.11.18,00:00,4,5,GWF,19,01.07.2018,,time point,instant.,0,1,0
01.11.18,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.11.18,00:00,3,9,GWF,1,109121,kWh,energy,instant.,0,0,0
01.11.18,00:00,3,9,GWF,2,18628.24,m^3,volume,instant.,0,0,0
01.11.18,00:00,3,9,GWF,3,16850.52,m^3,volume,instant.,1,0,0
01.11.18,00:00,3,9,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.11.18,00:00,3,9,GWF,5,30,°C,return temperature,instant.,0,0,0
01.11.18,00:00,3,9,GWF,6,8.5,K,temperature difference,instant.,0,0,0
01.11.18,00:00,3,9,GWF,7,77801,hours,on time,instant.,0,0,0
01.11.18,00:00,3,9,GWF,8,77801,hours,operating time,instant.,0,0,0
