"time";"D_aQualWisely1"
"29.03.2020 00:30:13";676
"29.03.2020 01:30:04";598
"29.03.2020 03:30:04";546
"29.03.2020 05:30:03";524
"29.03.2020 06:30:03";526
"29.03.2020 07:30:03";527
"29.03.2020 07:59:07";528
"29.03.2020 08:59:02";511
"29.03.2020 09:59:02";512
"29.03.2020 10:59:02";582
"29.03.2020 11:59:02";446
"29.03.2020 12:59:01";429
"29.03.2020 13:59:01";443
"29.03.2020 14:59:00";475
"29.03.2020 15:59:00";477
"29.03.2020 16:59:00";488
"29.03.2020 17:59:00";524
"29.03.2020 18:58:59";621
"29.03.2020 19:58:59";657
"29.03.2020 20:58:59";641
"29.03.2020 21:58:58";654
"29.03.2020 22:58:58";721
"29.03.2020 23:58:58";703
"30.03.2020 00:58:57";707
"30.03.2020 01:58:57";599
"30.03.2020 02:58:57";584
"30.03.2020 03:58:56";574
"30.03.2020 04:58:56";565
"30.03.2020 05:58:56";562
"30.03.2020 06:58:56";560
"30.03.2020 07:58:55";547
"30.03.2020 08:58:55";534
"30.03.2020 09:58:55";531
"30.03.2020 10:58:54";632
"30.03.2020 11:58:54";743
"30.03.2020 12:58:54";466
"30.03.2020 13:58:53";703
"30.03.2020 14:58:53";1027
"30.03.2020 15:58:53";786
"30.03.2020 16:58:52";915
"30.03.2020 17:58:52";949
"30.03.2020 18:58:52";757
"30.03.2020 19:58:52";621
"30.03.2020 20:58:51";639
"30.03.2020 21:58:51";883
"30.03.2020 22:58:51";677
"30.03.2020 23:58:50";595
"31.03.2020 00:58:50";706
"31.03.2020 01:58:50";693
"31.03.2020 02:58:49";691
"31.03.2020 03:58:49";873
"31.03.2020 04:58:49";926
"31.03.2020 05:58:48";877
"31.03.2020 06:58:48";936
"31.03.2020 07:58:48";645
"31.03.2020 08:58:48";599
"31.03.2020 09:58:47";618
"31.03.2020 10:58:47";597.166666666667
"31.03.2020 11:58:47";437.166666666667
"31.03.2020 12:58:46";519.666666666667
"31.03.2020 13:58:46";631
"31.03.2020 14:58:46";720
"31.03.2020 15:58:45";787.833333333333
"31.03.2020 16:58:45";652.5
"31.03.2020 17:58:45";517.5
"31.03.2020 18:58:44";519.833333333333
"31.03.2020 19:58:44";601.5
"31.03.2020 20:58:44";611.666666666667
"31.03.2020 21:58:44";756.833333333333
"31.03.2020 22:58:43";904.5
"31.03.2020 23:58:43";856.166666666667
"01.04.2020 00:58:43";798.166666666667
"01.04.2020 01:58:42";785.666666666667
"01.04.2020 02:58:42";791.666666666667
"01.04.2020 03:58:42";863.5
"01.04.2020 04:58:41";892.333333333333
"01.04.2020 05:58:41";896.5
"01.04.2020 06:58:41";874.5
"01.04.2020 07:58:40";804
"01.04.2020 07:58:44";804
"01.04.2020 07:58:50";804
"01.04.2020 08:58:40";641.666666666667
"01.04.2020 09:58:40";668
"01.04.2020 10:58:40";678.166666666667
"01.04.2020 11:58:39";591.666666666667
"01.04.2020 12:58:39";573.666666666667
"01.04.2020 13:58:39";665.333333333333
"01.04.2020 14:58:38";742.666666666667
"01.04.2020 15:58:38";661.666666666667
"01.04.2020 16:58:38";655.5
"01.04.2020 17:58:37";597.666666666667
"01.04.2020 18:58:37";465.833333333333
"01.04.2020 19:58:37";446.166666666667
"01.04.2020 20:58:36";485
"01.04.2020 21:58:36";628.666666666667
"01.04.2020 22:58:36";737.333333333333
"01.04.2020 23:58:36";843.333333333333
"02.04.2020 00:58:35";893.666666666667
"02.04.2020 01:58:35";879.666666666667
"02.04.2020 02:58:35";894.166666666667
"02.04.2020 03:58:34";880.5
"02.04.2020 04:58:34";907.333333333333
"02.04.2020 05:58:34";863
"02.04.2020 06:58:33";906
"02.04.2020 07:58:33";824.166666666667
"02.04.2020 07:58:38";824.166666666667
"02.04.2020 08:58:33";713.333333333333
"02.04.2020 10:58:32";477.5
"02.04.2020 11:58:32";463.833333333333
"02.04.2020 12:58:32";459.833333333333
"02.04.2020 13:58:31";442.666666666667
"02.04.2020 14:58:31";575
"02.04.2020 15:58:31";729.333333333333
"02.04.2020 16:58:30";624.166666666667
"02.04.2020 17:58:30";616.5
"02.04.2020 18:58:30";558
"02.04.2020 19:58:30";475.666666666667
"02.04.2020 20:58:29";477.166666666667
"02.04.2020 21:58:29";591.666666666667
"02.04.2020 22:58:29";700.666666666667
"02.04.2020 23:58:28";738
"03.04.2020 00:58:28";759
"03.04.2020 01:58:28";768.333333333333
"03.04.2020 02:58:27";878.166666666667
"03.04.2020 03:58:27";859.166666666667
"03.04.2020 04:58:27";885.5
"03.04.2020 05:58:26";893.666666666667
"03.04.2020 06:58:26";869
"03.04.2020 07:58:26";806.666666666667
"03.04.2020 08:58:26";612.5
"03.04.2020 09:58:25";616.666666666667
"03.04.2020 10:58:25";524.166666666667
"03.04.2020 11:58:25";427
"03.04.2020 12:58:24";438.333333333333
"03.04.2020 13:58:24";438
"03.04.2020 14:58:24";433.666666666667
"03.04.2020 15:58:23";520.333333333333
"03.04.2020 16:58:23";448.333333333333
"03.04.2020 17:58:23";440.333333333333
"03.04.2020 18:58:22";457
"03.04.2020 19:58:22";606.833333333333
"03.04.2020 20:58:22";671.833333333333
"03.04.2020 21:58:22";650.166666666667
"03.04.2020 22:58:21";730.833333333333
"03.04.2020 23:58:21";734.833333333333
"04.04.2020 00:58:21";788.333333333333
"04.04.2020 01:58:20";911.333333333333
"04.04.2020 02:58:20";860.166666666667
"04.04.2020 03:58:20";912.666666666667
"04.04.2020 05:58:19";915
"04.04.2020 06:58:19";865.833333333333
"04.04.2020 07:58:19";873.333333333333
"04.04.2020 08:58:18";610.333333333333
"04.04.2020 09:58:18";474.166666666667
"04.04.2020 10:58:18";444.333333333333
"04.04.2020 11:58:17";438.333333333333
"04.04.2020 12:58:17";442.833333333333
"04.04.2020 13:58:17";439.333333333333
"04.04.2020 14:58:16";535.5
"04.04.2020 15:58:16";584.333333333333
"04.04.2020 16:58:16";595
"04.04.2020 17:58:15";551.666666666667
"04.04.2020 18:58:15";561
"04.04.2020 19:58:15";532.833333333333
"04.04.2020 20:58:15";504.833333333333
"04.04.2020 21:58:14";531.5
"04.04.2020 22:58:14";655
"04.04.2020 23:58:14";716.5
"05.04.2020 00:58:13";745
"05.04.2020 01:58:13";759.166666666667
"05.04.2020 02:58:13";765.833333333333
"05.04.2020 03:58:12";839.333333333333
"05.04.2020 04:58:12";926.666666666667
"05.04.2020 05:58:12";877.5
"05.04.2020 06:58:12";914.666666666667
"05.04.2020 07:58:11";896.833333333333
"05.04.2020 07:58:15";896.833333333333
"05.04.2020 08:58:11";793
"05.04.2020 09:58:11";655
"05.04.2020 10:58:10";540.833333333333
"05.04.2020 11:58:10";503.5
"05.04.2020 12:58:10";478.666666666667
"05.04.2020 13:58:09";460.333333333333
"05.04.2020 14:58:09";461
"05.04.2020 15:58:09";552
"05.04.2020 16:58:08";534.5
"05.04.2020 17:58:08";477.666666666667
"05.04.2020 18:58:08";453.5
"05.04.2020 19:58:08";464.5
"05.04.2020 20:58:07";440
"05.04.2020 21:58:07";567.833333333333
"05.04.2020 22:58:07";741.333333333333
"05.04.2020 23:58:06";830.666666666667
"06.04.2020 00:58:06";899.166666666667
"06.04.2020 01:58:06";859
"06.04.2020 02:58:05";896.666666666667
"06.04.2020 03:58:05";852.333333333333
"06.04.2020 04:58:05";845.5
"06.04.2020 05:58:04";865.5
"06.04.2020 06:58:04";868
"06.04.2020 07:58:04";848
"06.04.2020 07:58:09";848
"06.04.2020 07:58:13";848
"06.04.2020 08:58:06";611
"06.04.2020 09:58:06";564.666666666667
"06.04.2020 10:58:03";445.166666666667
"06.04.2020 11:58:03";444.666666666667
"06.04.2020 12:58:02";439
"06.04.2020 13:58:02";434.666666666667
"06.04.2020 14:58:02";439
"06.04.2020 15:58:01";436.666666666667
"06.04.2020 16:58:01";438.333333333333
"06.04.2020 17:58:01";449.333333333333
"06.04.2020 18:58:00";440.666666666667
"06.04.2020 19:58:00";443.166666666667
"06.04.2020 20:58:00";522
"06.04.2020 21:58:00";601
"06.04.2020 22:57:59";642.333333333333
"06.04.2020 23:57:59";649.666666666667
"07.04.2020 00:57:59";638.666666666667
"07.04.2020 01:57:58";623.5
"07.04.2020 02:57:58";615.166666666667
"07.04.2020 03:57:58";610
"07.04.2020 04:57:57";569
"07.04.2020 05:57:57";533
"07.04.2020 06:57:57";516.333333333333
"07.04.2020 07:57:56";526.166666666667
"07.04.2020 08:57:56";597.166666666667
"07.04.2020 09:57:56";553.166666666667
"07.04.2020 10:57:56";657.833333333333
"07.04.2020 11:57:55";613.5
"07.04.2020 12:57:55";627.166666666667
"07.04.2020 13:57:55";456.5
"07.04.2020 14:57:54";682.333333333333
"07.04.2020 15:57:54";616.666666666667
"07.04.2020 16:57:54";477.333333333333
"07.04.2020 17:57:53";477.833333333333
"07.04.2020 18:57:53";470.666666666667
"07.04.2020 19:57:53";438.5
"07.04.2020 20:57:52";455.333333333333
"07.04.2020 21:57:52";471.166666666667
"07.04.2020 22:57:52";569.666666666667
"07.04.2020 23:57:52";645.333333333333
"08.04.2020 00:57:51";672.5
"08.04.2020 01:57:51";692.833333333333
"08.04.2020 02:57:51";661.666666666667
"08.04.2020 03:57:50";631.666666666667
"08.04.2020 04:57:50";577
"08.04.2020 05:57:50";545.5
"08.04.2020 06:57:49";514.666666666667
"08.04.2020 07:57:49";511.166666666667
"08.04.2020 07:57:54";511.166666666667
"08.04.2020 07:57:58";511.166666666667
"08.04.2020 08:57:49";486.666666666667
"08.04.2020 09:57:48";695.166666666667
"08.04.2020 10:57:48";800.666666666667
"08.04.2020 11:57:48";577.333333333333
"08.04.2020 12:57:47";468.666666666667
"08.04.2020 13:57:47";569.666666666667
"08.04.2020 14:57:47";808
"08.04.2020 15:57:47";498.333333333333
"08.04.2020 16:57:46";422.833333333333
"08.04.2020 17:57:46";410.333333333333
"08.04.2020 18:57:46";408.833333333333
"08.04.2020 19:57:45";412.333333333333
"08.04.2020 20:57:45";414.333333333333
"08.04.2020 21:57:45";441.333333333333
"08.04.2020 22:57:44";504
"08.04.2020 23:57:44";544.333333333333
"09.04.2020 00:57:44";554.833333333333
"09.04.2020 01:57:43";559.333333333333
"09.04.2020 02:57:43";513.333333333333
"09.04.2020 03:57:43";463.833333333333
"09.04.2020 04:57:42";453.833333333333
"09.04.2020 05:57:42";440.333333333333
"09.04.2020 06:57:42";447.333333333333
"09.04.2020 07:57:42";483
"09.04.2020 08:57:41";677.333333333333
"09.04.2020 09:57:41";795.833333333333
"09.04.2020 10:57:41";800.166666666667
"09.04.2020 11:57:40";996.166666666667
"09.04.2020 12:57:40";878.166666666667
"09.04.2020 13:57:40";431.5
"09.04.2020 14:57:39";599.666666666667
"09.04.2020 15:57:39";691.666666666667
"09.04.2020 16:57:39";421.333333333333
"09.04.2020 17:57:38";411.333333333333
"09.04.2020 18:57:38";410.833333333333
"09.04.2020 19:57:38";416.333333333333
"09.04.2020 20:57:38";429.166666666667
"09.04.2020 21:57:37";462.5
"09.04.2020 22:57:37";505.666666666667
"09.04.2020 23:57:37";587.666666666667
"10.04.2020 00:57:36";606.833333333333
"10.04.2020 01:57:36";603.833333333333
"10.04.2020 02:57:36";598.5
"10.04.2020 03:57:35";597
"10.04.2020 04:57:35";544.5
"10.04.2020 05:57:35";479.833333333333
"10.04.2020 06:57:34";464
"10.04.2020 07:57:34";446.333333333333
"10.04.2020 07:57:38";446.333333333333
"10.04.2020 08:57:34";483.833333333333
"10.04.2020 09:57:33";465.666666666667
"10.04.2020 10:57:33";472
"10.04.2020 11:57:33";472
"10.04.2020 12:57:33";467.166666666667
"10.04.2020 13:57:32";459.5
"10.04.2020 14:57:32";452.5
"10.04.2020 15:57:32";439
"10.04.2020 16:57:31";435.333333333333
"10.04.2020 17:57:31";432.166666666667
"10.04.2020 18:57:31";430.833333333333
"10.04.2020 19:57:30";422.833333333333
"10.04.2020 20:57:30";415.166666666667
"10.04.2020 21:57:30";493.166666666667
"10.04.2020 22:57:29";590.833333333333
"10.04.2020 23:57:29";604.333333333333
"11.04.2020 00:57:29";603.5
"11.04.2020 01:57:28";601.166666666667
"11.04.2020 02:57:28";597.666666666667
"11.04.2020 03:57:28";568
"11.04.2020 04:57:28";528.666666666667
"11.04.2020 05:57:27";508
"11.04.2020 06:57:27";500.5
"11.04.2020 07:57:27";507.666666666667
"11.04.2020 08:57:26";572
"11.04.2020 09:57:26";471.333333333333
"11.04.2020 10:57:26";460
"11.04.2020 11:57:25";483
"11.04.2020 12:57:25";477
"11.04.2020 13:57:25";463.5
"11.04.2020 14:57:24";454.833333333333
"11.04.2020 15:57:24";454.166666666667
"11.04.2020 16:57:24";498
"11.04.2020 17:57:23";527.5
"11.04.2020 18:57:23";450
"11.04.2020 19:57:23";444.666666666667
"11.04.2020 20:57:23";435.666666666667
"11.04.2020 21:57:22";487.666666666667
"11.04.2020 22:57:22";521.666666666667
"11.04.2020 23:57:22";520.666666666667
"12.04.2020 00:57:21";553.833333333333
"12.04.2020 01:57:21";576.5
"12.04.2020 02:57:21";580.5
"12.04.2020 03:57:20";530.833333333333
"12.04.2020 04:57:20";457.833333333333
"12.04.2020 05:57:20";441.333333333333
"12.04.2020 06:57:19";435.333333333333
"12.04.2020 07:57:19";428.333333333333
"12.04.2020 07:57:23";428.333333333333
"12.04.2020 07:57:27";428.333333333333
"12.04.2020 08:57:21";435.5
"12.04.2020 09:57:21";450.5
"12.04.2020 10:57:21";432.333333333333
"12.04.2020 11:57:18";433.5
"12.04.2020 12:57:18";414.666666666667
"12.04.2020 13:57:17";407
"12.04.2020 14:57:17";403.833333333333
"12.04.2020 15:57:17";414.666666666667
"12.04.2020 16:57:16";416.833333333333
"12.04.2020 17:57:16";444.166666666667
"12.04.2020 18:57:16";442.666666666667
"12.04.2020 19:57:15";437.5
"12.04.2020 20:57:15";429
"12.04.2020 21:57:15";423.333333333333
"12.04.2020 22:57:14";438.166666666667
"12.04.2020 23:57:14";481.5
"13.04.2020 00:57:14";530
"13.04.2020 01:57:14";525.5
"13.04.2020 02:57:13";516.666666666667
"13.04.2020 03:57:13";511.666666666667
"13.04.2020 04:57:13";508.166666666667
"13.04.2020 05:57:12";523
"13.04.2020 06:57:12";516.833333333333
"13.04.2020 07:57:12";497.666666666667
"13.04.2020 07:57:17";497.666666666667
"13.04.2020 08:57:11";466
"13.04.2020 09:57:11";459.666666666667
"13.04.2020 10:57:11";462
"13.04.2020 11:57:10";508.5
"13.04.2020 12:57:10";521.333333333333
"13.04.2020 13:57:10";480.166666666667
"13.04.2020 14:57:09";460.5
"13.04.2020 15:57:09";447.333333333333
"13.04.2020 16:57:09";433
"13.04.2020 17:57:09";429.666666666667
"13.04.2020 18:57:08";449
"13.04.2020 19:57:08";418.666666666667
"13.04.2020 20:57:08";429.833333333333
"13.04.2020 21:57:07";453.833333333333
"13.04.2020 22:57:07";467.5
"13.04.2020 23:57:07";479.5
"14.04.2020 00:57:06";503
"14.04.2020 01:57:06";487.166666666667
"14.04.2020 02:57:06";467
"14.04.2020 03:57:05";451
"14.04.2020 04:57:05";441.666666666667
"14.04.2020 05:57:05";434.833333333333
"14.04.2020 06:57:05";437.666666666667
"14.04.2020 07:57:04";579.333333333333
"14.04.2020 08:57:04";748.333333333333
"14.04.2020 09:57:04";821.166666666667
"14.04.2020 10:57:03";871.5
"14.04.2020 11:57:03";811.5
"14.04.2020 12:57:03";780.5
"14.04.2020 13:57:02";714.5
"14.04.2020 14:57:02";852.333333333333
"14.04.2020 15:57:02";616.333333333333
"14.04.2020 16:57:01";550.333333333333
"14.04.2020 17:57:01";462
"14.04.2020 18:57:01";450.333333333333
"14.04.2020 19:57:00";449.833333333333
"14.04.2020 20:57:00";467.5
"14.04.2020 21:57:00";462.166666666667
"14.04.2020 22:57:00";546.166666666667
"14.04.2020 23:56:59";560.5
"15.04.2020 00:56:59";555
"15.04.2020 01:56:59";554.333333333333
"15.04.2020 02:56:58";553.666666666667
"15.04.2020 03:56:58";528.166666666667
"15.04.2020 04:56:58";459.333333333333
"15.04.2020 05:56:57";440.166666666667
"15.04.2020 06:56:57";451.333333333333
"15.04.2020 07:56:57";456.666666666667
"15.04.2020 08:56:56";483.166666666667
"15.04.2020 09:56:56";469.333333333333
"15.04.2020 10:56:56";483.166666666667
"15.04.2020 11:56:55";644.5
"15.04.2020 12:56:55";595
"15.04.2020 13:56:55";546.333333333333
"15.04.2020 14:56:55";606.5
"15.04.2020 15:56:54";606.333333333333
"15.04.2020 16:56:54";452.333333333333
"15.04.2020 17:56:54";415.166666666667
"15.04.2020 18:56:53";433.833333333333
"15.04.2020 19:56:53";449.166666666667
"15.04.2020 20:56:53";485.166666666667
"15.04.2020 21:56:52";606.5
"15.04.2020 22:56:52";576.666666666667
"15.04.2020 23:56:52";550.666666666667
"16.04.2020 00:56:51";545
"16.04.2020 01:56:51";533.166666666667
"16.04.2020 02:56:51";500.666666666667
"16.04.2020 03:56:50";480
"16.04.2020 04:56:50";469.166666666667
"16.04.2020 05:56:50";463.666666666667
"16.04.2020 06:56:50";456.666666666667
"16.04.2020 07:56:49";458.666666666667
"16.04.2020 08:56:49";659.166666666667
"16.04.2020 09:56:49";875
"16.04.2020 10:56:48";855.833333333333
"16.04.2020 11:56:48";844.833333333333
"16.04.2020 12:56:48";605.666666666667
"16.04.2020 13:56:47";582.666666666667
"16.04.2020 14:56:47";572.833333333333
"16.04.2020 15:56:47";590
"16.04.2020 16:56:46";547.166666666667
"16.04.2020 17:56:46";623.5
"16.04.2020 18:56:46";537.333333333333
"16.04.2020 19:56:45";429.333333333333
"16.04.2020 20:56:45";441.833333333333
"16.04.2020 21:56:45";504
"16.04.2020 22:56:45";539
"16.04.2020 23:56:44";548.166666666667
"17.04.2020 00:56:44";545.833333333333
"17.04.2020 01:56:44";557
"17.04.2020 02:56:43";551.166666666667
"17.04.2020 03:56:43";546.166666666667
"17.04.2020 04:56:43";530.333333333333
"17.04.2020 05:56:42";483
"17.04.2020 06:56:42";456.333333333333
"17.04.2020 07:56:42";490.666666666667
"17.04.2020 08:56:41";556.833333333333
"17.04.2020 09:56:41";815.333333333333
"17.04.2020 10:56:41";1031
"17.04.2020 11:56:40";657.666666666667
"17.04.2020 12:56:40";479
"17.04.2020 13:56:40";419.5
"17.04.2020 14:56:40";703.333333333333
"17.04.2020 15:56:39";594.166666666667
"17.04.2020 16:56:39";423.833333333333
"17.04.2020 17:56:39";433
"17.04.2020 18:56:38";428.666666666667
"17.04.2020 19:56:38";430.5
"17.04.2020 20:56:38";432.5
"17.04.2020 21:56:37";484.333333333333
"17.04.2020 22:56:37";545.166666666667
"17.04.2020 23:56:37";553.833333333333
"18.04.2020 00:56:36";542.166666666667
"18.04.2020 01:56:36";525
"18.04.2020 02:56:36";518.333333333333
"18.04.2020 03:56:36";511.333333333333
"18.04.2020 04:56:35";504
"18.04.2020 05:56:35";488.666666666667
"18.04.2020 06:56:35";484.333333333333
"18.04.2020 07:56:34";491.833333333333
"18.04.2020 08:56:34";493.5
"18.04.2020 09:56:34";464.666666666667
"18.04.2020 10:56:33";461.833333333333
"18.04.2020 11:56:33";474.833333333333
"18.04.2020 12:56:33";451.333333333333
"18.04.2020 13:56:32";431.333333333333
"18.04.2020 14:56:32";408.5
"18.04.2020 15:56:32";427.333333333333
"18.04.2020 16:56:31";441.5
"18.04.2020 17:56:31";469.166666666667
"18.04.2020 18:56:31";504.5
"18.04.2020 19:56:31";475.833333333333
"18.04.2020 20:56:30";561.333333333333
"18.04.2020 21:56:30";679.833333333333
"18.04.2020 22:56:30";816.333333333333
"18.04.2020 23:56:29";849.833333333333
"19.04.2020 00:56:29";827.166666666667
"19.04.2020 01:56:29";907.166666666667
"19.04.2020 02:56:28";1151.16666666667
"19.04.2020 03:56:28";1184.5
"19.04.2020 04:56:28";1193.5
"19.04.2020 05:56:27";1191.5
"19.04.2020 06:56:27";1193.33333333333
"19.04.2020 07:56:27";1173.66666666667
"19.04.2020 07:56:32";1173.66666666667
"19.04.2020 07:56:37";1173.66666666667
"19.04.2020 08:56:29";953.5
"19.04.2020 09:56:26";439.166666666667
"19.04.2020 10:56:26";500
"19.04.2020 11:56:26";417.166666666667
"19.04.2020 12:56:25";415.833333333333
"19.04.2020 13:56:25";431.5
"19.04.2020 14:56:25";442.166666666667
"19.04.2020 15:56:24";501.166666666667
"19.04.2020 16:56:24";529
"19.04.2020 17:56:24";544.333333333333
"19.04.2020 18:56:23";536.666666666667
"19.04.2020 19:56:23";490.333333333333
"19.04.2020 20:56:23";460.166666666667
"19.04.2020 21:56:23";499.833333333333
"19.04.2020 22:56:22";579.166666666667
"19.04.2020 23:56:22";605.166666666667
"20.04.2020 00:56:22";655.5
"20.04.2020 01:56:21";671
"20.04.2020 02:56:21";668.666666666667
"20.04.2020 03:56:21";660
"20.04.2020 04:56:20";632.833333333333
"20.04.2020 05:56:20";590
"20.04.2020 06:56:20";542.666666666667
"20.04.2020 07:56:19";516
"20.04.2020 08:56:19";539.833333333333
"20.04.2020 09:56:19";549
"20.04.2020 10:56:19";479.166666666667
"20.04.2020 11:56:18";776
"20.04.2020 12:56:18";940.833333333333
"20.04.2020 13:56:18";805
"20.04.2020 14:56:17";825.333333333333
"20.04.2020 15:56:17";639.166666666667
"20.04.2020 16:56:17";697.666666666667
"20.04.2020 17:56:16";905.166666666667
"20.04.2020 18:56:16";985.833333333333
"20.04.2020 19:56:16";592
"20.04.2020 20:56:15";526.666666666667
"20.04.2020 21:56:15";582.333333333333
"20.04.2020 22:56:15";644.333333333333
"20.04.2020 23:56:14";667.666666666667
"21.04.2020 00:56:14";697.833333333333
"21.04.2020 01:56:14";719.166666666667
"21.04.2020 02:56:14";661.833333333333
"21.04.2020 03:56:13";608.166666666667
"21.04.2020 04:56:13";574.333333333333
"21.04.2020 05:56:13";556.333333333333
"21.04.2020 06:56:12";536.666666666667
"21.04.2020 07:56:12";521.166666666667
"21.04.2020 08:56:12";514.833333333333
"21.04.2020 09:56:11";552.833333333333
"21.04.2020 10:56:11";520.166666666667
"21.04.2020 11:56:11";527.833333333333
"21.04.2020 12:56:10";524.333333333333
"21.04.2020 13:56:10";575
"21.04.2020 14:56:10";854.833333333333
"21.04.2020 15:56:10";796.833333333333
"21.04.2020 16:56:09";786.666666666667
"21.04.2020 17:56:09";778.5
"21.04.2020 18:56:09";699.666666666667
"21.04.2020 19:56:08";438.666666666667
"21.04.2020 20:56:08";444.5
"21.04.2020 21:56:08";480.666666666667
"21.04.2020 22:56:07";518.5
"21.04.2020 23:56:07";539.166666666667
"22.04.2020 00:56:07";568
"22.04.2020 01:56:06";525
"22.04.2020 02:56:06";498.666666666667
"22.04.2020 03:56:06";476.833333333333
"22.04.2020 04:56:06";470.666666666667
"22.04.2020 05:56:05";466.833333333333
"22.04.2020 06:56:05";462.333333333333
"22.04.2020 07:56:05";489.166666666667
"22.04.2020 08:56:04";551
"22.04.2020 09:56:04";431.666666666667
"22.04.2020 10:56:04";448.333333333333
"22.04.2020 11:56:03";756
"22.04.2020 12:56:03";923
"22.04.2020 13:56:03";886.666666666667
"22.04.2020 14:56:02";837.833333333333
"22.04.2020 15:56:02";1119.66666666667
"22.04.2020 16:56:02";1211.16666666667
"22.04.2020 17:56:02";1274.33333333333
"22.04.2020 18:56:01";1158.33333333333
"22.04.2020 19:56:01";576.666666666667
"22.04.2020 20:56:01";449
"22.04.2020 21:56:00";546.833333333333
"22.04.2020 22:56:00";628.666666666667
"22.04.2020 23:56:00";661.833333333333
"23.04.2020 00:55:59";685.833333333333
"23.04.2020 01:55:59";662.833333333333
"23.04.2020 02:55:59";646.333333333333
"23.04.2020 03:55:58";661.666666666667
"23.04.2020 04:55:58";612.833333333333
"23.04.2020 05:55:58";535.666666666667
"23.04.2020 06:55:57";532.666666666667
"23.04.2020 07:55:57";548.166666666667
"23.04.2020 07:56:01";548.166666666667
"23.04.2020 07:56:06";548.166666666667
"23.04.2020 08:55:59";604.833333333333
"23.04.2020 09:55:57";476
"23.04.2020 10:55:56";566.5
"23.04.2020 11:55:56";912.666666666667
"23.04.2020 12:55:56";648.333333333333
"23.04.2020 13:55:55";858.5
"23.04.2020 14:55:55";1170.5
"23.04.2020 15:55:55";747.5
"23.04.2020 16:55:54";570.333333333333
"23.04.2020 17:55:54";511.833333333333
"23.04.2020 18:55:54";540.833333333333
"23.04.2020 19:55:53";420.833333333333
"23.04.2020 20:55:53";425.166666666667
"23.04.2020 21:55:53";441.166666666667
"23.04.2020 22:55:53";480.5
"23.04.2020 23:55:52";477.333333333333
"24.04.2020 00:55:52";476.333333333333
"24.04.2020 01:55:52";486
"24.04.2020 02:55:51";466.833333333333
"24.04.2020 03:55:51";449.666666666667
"24.04.2020 04:55:51";440.833333333333
"24.04.2020 05:55:50";435.5
"24.04.2020 06:55:50";447.166666666667
"24.04.2020 07:55:50";638.166666666667
"24.04.2020 07:55:54";638.166666666667
"24.04.2020 07:55:58";638.166666666667
"24.04.2020 08:55:49";775.833333333333
"24.04.2020 09:55:49";941
"24.04.2020 10:55:49";909.666666666667
"24.04.2020 11:55:48";562
"24.04.2020 12:55:48";511.166666666667
"24.04.2020 13:55:48";539.5
"24.04.2020 14:55:48";868.333333333333
"24.04.2020 15:55:47";655.166666666667
"24.04.2020 16:55:47";458
"24.04.2020 17:55:47";448.666666666667
"24.04.2020 18:55:46";446.666666666667
"24.04.2020 19:55:46";411
"24.04.2020 20:55:46";417.833333333333
"24.04.2020 21:55:45";499.5
"24.04.2020 22:55:45";583.833333333333
"24.04.2020 23:55:45";598
"25.04.2020 00:55:44";617.5
"25.04.2020 01:55:44";641.833333333333
"25.04.2020 02:55:44";639.666666666667
"25.04.2020 03:55:44";636.666666666667
"25.04.2020 04:55:43";593.166666666667
"25.04.2020 05:55:43";530.833333333333
"25.04.2020 06:55:43";507.166666666667
"25.04.2020 07:55:42";505.5
"25.04.2020 08:55:42";536.833333333333
"25.04.2020 09:55:42";538.5
"25.04.2020 10:55:41";441.166666666667
"25.04.2020 11:55:41";452.666666666667
"25.04.2020 12:55:41";485.5
"25.04.2020 13:55:40";430.833333333333
"25.04.2020 14:55:40";439
"25.04.2020 15:55:40";519.833333333333
"25.04.2020 16:55:39";547
"25.04.2020 17:55:39";487.666666666667
"25.04.2020 18:55:39";431
"25.04.2020 19:55:39";404.166666666667
"25.04.2020 20:55:38";444.5
"25.04.2020 21:55:38";551.166666666667
"25.04.2020 22:55:38";559.166666666667
"25.04.2020 23:55:37";511.5
"26.04.2020 00:55:37";494.333333333333
"26.04.2020 01:55:37";496
"26.04.2020 02:55:36";454.333333333333
"26.04.2020 03:55:36";439
"26.04.2020 04:55:36";425.5
"26.04.2020 05:55:35";424.666666666667
"26.04.2020 06:55:35";422
"26.04.2020 07:55:35";427
"26.04.2020 07:55:40";427
"26.04.2020 07:55:44";427
"26.04.2020 08:55:37";522.666666666667
"26.04.2020 09:55:37";522.833333333333
"26.04.2020 10:55:34";559.166666666667
"26.04.2020 12:55:33";465.666666666667
"26.04.2020 13:55:33";453.166666666667
"26.04.2020 14:55:33";484.333333333333
"26.04.2020 15:55:32";539.666666666667
"26.04.2020 16:55:32";645.333333333333
"26.04.2020 17:55:32";570
"26.04.2020 18:55:31";489.666666666667
"26.04.2020 19:55:31";538.5
"26.04.2020 20:55:31";622.5
"26.04.2020 21:55:31";679.5
"26.04.2020 22:55:30";759.666666666667
"26.04.2020 23:55:30";745.166666666667
"27.04.2020 00:55:30";764.666666666667
"27.04.2020 01:55:29";830.666666666667
"27.04.2020 02:55:29";826.666666666667
"27.04.2020 03:55:29";722.666666666667
"27.04.2020 04:55:28";727.333333333333
"27.04.2020 05:55:28";823.5
"27.04.2020 06:55:28";847.5
"27.04.2020 07:55:28";830.333333333333
