time;FlatA_Hum;FlatA_Temp;FlatB_Hum;FlatB_Temp;FlatC_Hum;FlatC_Temp;FlatD_Hum;FlatD_Temp
2018-10-15 23:00:00;55.0;24.90;40.0;22.78;48.8;24.30;48.0;24.98
2018-10-16 00:00:00;55.0;24.90;40.0;22.68;49.0;24.22;48.3;24.90
2018-10-16 01:00:00;55.0;24.90;40.0;22.60;49.0;24.20;48.8;24.90
2018-10-16 02:00:00;55.2;24.83;40.2;22.52;49.0;24.18;48.3;24.83
2018-10-16 03:00:00;55.3;24.80;40.0;22.42;49.0;24.10;;
2018-10-16 04:00:00;56.2;24.82;39.8;22.33;49.0;24.10;48.0;24.80
2018-10-16 05:00:00;49.0;24.65;39.0;22.23;48.5;24.05;47.5;24.80
2018-10-16 06:00:00;47.5;24.35;39.8;22.20;48.0;24.02;48.0;24.70
2018-10-16 07:00:00;49.5;24.47;41.7;22.27;48.7;24.10;48.0;24.70
2018-10-16 08:00:00;50.0;24.50;43.0;22.32;49.0;24.10;49.0;24.72
2018-10-16 09:00:00;50.2;24.50;42.8;22.47;45.8;24.10;49.3;24.78
2018-10-16 10:00:00;50.0;24.60;44.2;22.65;47.5;24.10;49.0;24.80
2018-10-16 11:00:00;50.0;24.63;48.5;22.92;48.0;24.15;48.5;24.90
2018-10-16 12:00:00;50.0;24.75;44.5;23.00;48.0;24.22;49.0;25.03
2018-10-16 13:00:00;50.0;24.90;43.0;23.20;48.0;24.35;49.0;25.23
2018-10-16 14:00:00;49.8;25.13;41.7;23.30;47.5;24.60;48.7;25.50
2018-10-16 15:00:00;49.2;25.27;41.2;23.30;47.0;24.88;44.7;25.62
2018-10-16 16:00:00;51.2;25.27;42.5;23.20;47.0;24.78;43.5;25.27
2018-10-16 17:00:00;50.0;24.97;42.0;23.12;47.2;24.60;44.3;25.07
2018-10-16 18:00:00;50.7;24.97;41.2;23.10;47.8;24.50;45.0;24.93
2018-10-16 19:00:00;52.7;25.00;46.5;23.17;48.0;24.42;44.5;24.82
2018-10-16 20:00:00;55.0;25.00;45.3;23.05;48.0;24.40;43.2;24.72
2018-10-16 21:00:00;54.8;24.97;44.0;23.00;48.0;24.30;43.8;24.67
2018-10-16 22:00:00;52.7;24.78;43.8;22.83;48.0;24.30;45.5;24.70
2018-10-16 23:00:00;51.8;24.68;43.0;22.77;48.0;24.22;46.0;24.72
2018-10-17 00:00:00;51.0;24.60;42.5;22.67;48.0;24.20;46.0;24.75
2018-10-17 01:00:00;50.3;24.53;42.0;22.57;48.0;24.15;46.8;24.70
2018-10-17 02:00:00;49.8;24.50;42.0;22.50;48.0;24.10;46.5;24.70
2018-10-17 03:00:00;49.7;24.45;42.0;22.40;48.0;24.10;46.7;24.70
2018-10-17 04:00:00;47.3;24.25;41.3;22.35;48.0;24.02;46.0;24.65
2018-10-17 05:00:00;50.7;24.37;41.3;22.30;48.0;24.00;46.8;24.60
2018-10-17 06:00:00;;;41.8;22.30;48.0;24.00;47.8;24.57
2018-10-17 07:00:00;42.2;23.70;43.5;22.23;48.0;24.03;47.2;24.40
2018-10-17 08:00:00;44.0;23.23;47.0;22.17;48.0;24.10;49.3;24.55
2018-10-17 09:00:00;47.8;23.18;46.8;22.37;48.0;24.10;44.5;24.25
2018-10-17 10:00:00;48.0;23.57;45.8;22.57;48.0;24.12;46.5;24.53
2018-10-17 11:00:00;45.8;23.77;46.3;22.80;48.0;24.17;49.3;24.72
2018-10-17 12:00:00;;;45.5;22.90;48.0;24.23;;
2018-10-17 13:00:00;48.0;24.12;43.7;23.08;48.0;24.35;50.0;24.80
2018-10-17 14:00:00;48.8;24.20;41.7;23.10;48.0;24.53;50.0;24.90
2018-10-17 15:00:00;49.7;24.27;41.3;23.05;48.0;24.60;49.5;24.85
2018-10-17 16:00:00;56.7;24.38;43.5;22.93;47.5;24.57;49.0;24.78
2018-10-17 17:00:00;55.8;24.50;44.0;22.95;46.7;24.42;49.0;24.70
2018-10-17 18:00:00;55.7;24.53;44.2;22.95;50.5;24.50;49.0;24.65
2018-10-17 19:00:00;55.7;24.58;44.2;22.90;52.0;24.57;49.0;24.60
2018-10-17 20:00:00;55.2;24.62;44.2;22.90;49.2;24.38;48.7;24.60
2018-10-17 21:00:00;;;45.0;22.90;50.5;24.30;48.0;24.52
2018-10-17 22:00:00;55.0;24.43;44.0;22.73;51.7;24.20;48.0;24.50
2018-10-17 23:00:00;55.0;24.40;43.8;22.70;52.8;24.20;48.0;24.48
2018-10-18 00:00:00;55.7;24.40;44.0;22.60;53.0;24.20;47.3;24.42
2018-10-18 01:00:00;55.0;24.32;43.8;22.58;53.0;24.20;47.5;24.40
2018-10-18 02:00:00;55.3;24.30;43.0;22.50;52.5;24.20;47.7;24.40
2018-10-18 03:00:00;56.0;24.30;43.0;22.45;52.0;24.17;48.0;24.33
2018-10-18 04:00:00;55.2;24.30;43.0;22.40;52.0;24.15;48.0;24.32
2018-10-18 05:00:00;55.0;24.30;42.2;22.30;52.2;24.10;47.8;24.30
2018-10-18 06:00:00;55.2;24.30;43.0;22.32;50.8;24.08;47.0;24.30
2018-10-18 07:00:00;54.8;24.30;43.8;22.35;52.5;24.20;47.0;24.28
2018-10-18 08:00:00;50.8;24.23;45.0;22.45;53.5;24.30;47.5;24.27
2018-10-18 09:00:00;48.5;24.03;45.7;22.47;53.8;24.30;48.0;24.30
2018-10-18 10:00:00;47.3;23.88;45.5;22.45;55.2;24.43;47.5;24.30
2018-10-18 11:00:00;48.2;24.18;48.7;22.73;54.2;24.50;47.5;24.35
2018-10-18 12:00:00;49.5;24.37;46.0;22.83;50.5;24.58;48.0;24.40
2018-10-18 13:00:00;53.2;24.55;44.3;22.90;48.2;24.60;48.0;24.50
2018-10-18 14:00:00;55.0;24.67;44.0;22.85;47.7;24.55;48.0;24.50
2018-10-18 15:00:00;46.2;24.40;44.7;22.78;45.7;24.50;48.0;24.50
2018-10-18 16:00:00;47.7;24.00;45.8;22.80;44.2;24.38;48.0;24.43
2018-10-18 17:00:00;54.0;24.30;45.5;22.82;47.3;24.32;48.0;24.40
2018-10-18 18:00:00;55.2;24.42;45.0;22.80;49.5;24.37;48.0;24.35
2018-10-18 19:00:00;55.5;24.45;45.8;22.80;49.7;24.32;47.2;24.30
2018-10-18 20:00:00;55.2;24.48;45.0;22.80;49.2;24.30;47.2;24.30
2018-10-18 21:00:00;54.5;24.45;45.0;22.80;47.0;24.30;47.3;24.23
2018-10-18 22:00:00;54.8;24.40;45.0;22.72;49.8;24.30;47.7;24.20
2018-10-18 23:00:00;55.3;24.32;44.2;22.68;50.0;24.30;48.0;24.20
2018-10-19 00:00:00;55.2;24.30;44.0;22.60;50.0;24.23;48.0;24.20
2018-10-19 01:00:00;56.0;24.30;44.0;22.53;50.0;24.20;48.0;24.10
2018-10-19 02:00:00;56.0;24.28;43.8;22.42;50.0;24.20;47.8;24.10
2018-10-19 03:00:00;56.0;24.25;43.0;22.35;50.0;24.20;47.0;24.10
2018-10-19 04:00:00;55.0;24.22;42.7;22.25;49.0;24.18;47.0;24.00
2018-10-19 05:00:00;47.5;23.72;43.5;22.22;49.0;24.10;47.0;24.00
2018-10-19 06:00:00;48.8;23.82;44.0;22.20;50.7;24.18;47.0;24.00
2018-10-19 07:00:00;50.0;23.90;44.7;22.13;51.5;24.20;47.0;24.00
2018-10-19 08:00:00;50.0;23.98;46.0;22.12;52.0;24.13;47.0;24.00
2018-10-19 09:00:00;50.0;23.98;46.0;22.20;51.8;24.12;47.0;24.00
2018-10-19 10:00:00;50.0;24.00;46.0;22.20;51.5;24.20;47.0;24.00
2018-10-19 11:00:00;50.7;24.00;46.0;22.18;50.5;24.20;47.0;24.00
2018-10-19 12:00:00;51.0;24.10;46.7;22.18;51.7;24.30;47.0;24.02
2018-10-19 13:00:00;51.0;24.23;47.7;22.38;52.8;24.43;47.0;24.12
2018-10-19 14:00:00;51.0;24.37;48.0;22.53;52.7;24.65;47.0;24.20
2018-10-19 15:00:00;50.3;24.37;48.0;22.60;51.0;24.72;47.0;24.27
2018-10-19 16:00:00;48.2;23.98;47.0;22.60;51.3;24.67;47.0;24.20
2018-10-19 17:00:00;50.8;24.08;46.8;22.57;52.0;24.68;47.0;24.13
2018-10-19 18:00:00;53.0;24.20;46.3;22.48;51.3;24.60;;
2018-10-19 19:00:00;54.5;24.30;46.0;22.45;52.8;24.60;47.0;24.08
2018-10-19 20:00:00;53.5;24.27;45.2;22.38;52.8;24.60;47.0;24.00
2018-10-19 21:00:00;53.0;24.20;44.5;22.30;52.0;24.60;47.0;24.00
2018-10-19 22:00:00;53.0;24.18;43.8;22.18;50.2;24.48;47.0;24.00
2018-10-19 23:00:00;53.3;24.10;44.3;22.15;51.2;24.48;47.0;23.90
2018-10-20 00:00:00;54.0;24.10;45.8;22.20;51.2;24.57;47.0;23.90
2018-10-20 01:00:00;;;47.0;22.20;50.5;24.48;47.0;23.90
2018-10-20 02:00:00;;;47.0;22.18;50.0;24.40;47.0;23.88
2018-10-20 03:00:00;54.2;24.08;47.0;22.13;50.0;24.40;47.0;23.85
2018-10-20 04:00:00;55.0;24.05;47.0;22.18;50.0;24.33;47.0;23.80
2018-10-20 05:00:00;55.0;24.02;47.0;22.17;50.8;24.33;47.0;23.80
2018-10-20 06:00:00;55.3;24.10;46.7;22.12;52.0;24.35;47.0;23.80
2018-10-20 07:00:00;56.0;24.18;47.0;22.18;52.8;24.40;47.0;23.80
2018-10-20 08:00:00;50.5;24.02;46.5;22.20;52.8;24.40;47.0;23.80
2018-10-20 09:00:00;51.2;24.02;46.8;21.97;55.3;24.47;47.0;23.83
2018-10-20 10:00:00;45.2;23.28;47.0;22.18;54.8;24.50;47.0;23.90
2018-10-20 11:00:00;48.8;23.10;47.0;22.37;56.3;24.53;47.0;23.90
2018-10-20 12:00:00;50.3;23.68;47.8;22.45;56.0;24.67;47.0;23.95
2018-10-20 13:00:00;;;48.0;22.53;53.7;24.75;47.0;24.03
2018-10-20 14:00:00;46.7;24.15;46.7;22.60;43.7;24.58;47.0;24.12
2018-10-20 15:00:00;48.5;24.32;45.2;22.53;46.8;24.52;47.0;24.18
2018-10-20 16:00:00;45.3;24.02;47.5;22.60;49.5;24.60;47.0;24.10
2018-10-20 17:00:00;48.7;24.07;46.2;22.60;45.5;24.52;47.0;24.08
2018-10-20 18:00:00;51.0;24.20;45.3;22.55;44.7;24.32;47.0;24.00
2018-10-20 19:00:00;52.0;24.20;44.7;22.45;49.0;24.43;47.0;23.98
2018-10-20 20:00:00;52.0;24.20;45.0;22.43;49.2;24.47;47.0;23.92
2018-10-20 21:00:00;53.0;24.20;45.0;22.40;50.0;24.45;47.0;23.90
2018-10-20 22:00:00;52.8;24.20;44.0;22.30;49.7;24.45;47.0;23.90
2018-10-20 23:00:00;53.0;24.10;44.0;22.23;49.0;24.35;46.8;23.85
2018-10-21 00:00:00;54.5;24.10;43.5;22.18;49.0;24.30;46.5;23.82
2018-10-21 01:00:00;54.0;24.10;43.2;22.10;49.0;24.30;46.0;23.80
2018-10-21 02:00:00;54.7;24.10;44.3;22.00;49.0;24.27;46.0;23.80
2018-10-21 03:00:00;54.8;24.10;43.2;21.90;49.0;24.20;46.0;23.72
2018-10-21 04:00:00;55.0;24.02;43.0;21.85;49.0;24.20;46.0;23.70
2018-10-21 05:00:00;55.8;24.00;43.2;21.80;50.3;24.20;46.0;23.70
2018-10-21 06:00:00;46.8;23.53;43.3;21.80;51.0;24.28;46.0;23.70
2018-10-21 07:00:00;45.7;23.12;43.8;21.83;52.5;24.33;46.0;23.67
2018-10-21 08:00:00;49.2;23.48;45.5;21.97;55.0;24.38;46.0;23.63
2018-10-21 09:00:00;52.3;23.62;47.0;22.12;53.7;24.42;46.0;23.68
2018-10-21 10:00:00;55.0;23.83;46.5;22.15;53.8;24.40;46.0;23.68
2018-10-21 11:00:00;53.7;23.88;46.5;22.17;54.3;24.42;46.0;23.70
2018-10-21 12:00:00;54.8;24.00;46.5;22.17;54.3;24.47;46.0;23.70
2018-10-21 13:00:00;55.0;24.17;46.3;22.28;53.5;24.53;46.0;23.77
2018-10-21 14:00:00;45.2;23.70;45.7;22.30;53.0;24.65;46.0;23.92
2018-10-21 15:00:00;40.8;23.12;44.7;22.30;53.0;24.78;46.0;23.97
2018-10-21 16:00:00;46.5;23.43;44.0;22.30;52.3;24.78;46.0;23.92
2018-10-21 17:00:00;51.0;23.88;43.3;22.30;54.3;24.72;45.8;23.87
2018-10-21 18:00:00;51.8;24.05;42.5;22.25;53.3;24.70;;
2018-10-21 19:00:00;52.7;24.10;40.2;22.13;52.7;24.70;45.0;23.78
2018-10-21 20:00:00;52.7;24.12;39.0;22.10;50.8;24.60;45.0;23.70
2018-10-21 21:00:00;51.3;24.07;39.0;22.10;50.0;24.60;44.7;23.70
2018-10-21 22:00:00;52.0;24.00;38.2;22.00;50.0;24.60;44.0;23.70
2018-10-21 23:00:00;52.0;24.00;37.0;21.90;49.5;24.55;44.0;23.63
2018-10-22 00:00:00;52.0;23.95;36.0;21.73;49.0;24.50;44.0;23.60
2018-10-22 01:00:00;52.0;23.90;35.5;21.62;48.2;24.45;44.0;23.58
2018-10-22 02:00:00;52.0;23.90;35.0;21.52;47.8;24.40;44.0;23.55
2018-10-22 03:00:00;53.0;23.90;34.2;21.40;47.0;24.37;43.3;23.50
2018-10-22 04:00:00;52.2;23.90;34.3;21.30;47.0;24.32;43.2;23.50
2018-10-22 05:00:00;52.7;23.90;34.3;21.23;47.5;24.30;43.0;23.50
2018-10-22 06:00:00;46.2;23.77;35.3;21.20;50.0;24.30;43.0;23.50
2018-10-22 07:00:00;45.0;23.65;37.3;21.42;50.8;24.40;43.0;23.50
2018-10-22 08:00:00;44.8;23.67;38.8;21.72;45.3;24.33;43.0;23.57
2018-10-22 09:00:00;44.7;23.40;38.7;21.88;49.2;24.33;43.2;23.62
2018-10-22 10:00:00;48.7;23.58;39.8;21.82;51.0;24.45;43.7;23.67
2018-10-22 11:00:00;46.3;23.70;40.8;21.90;49.3;24.53;44.0;23.72
2018-10-22 12:00:00;47.5;24.05;39.3;21.98;49.7;24.60;44.0;23.82
2018-10-22 13:00:00;48.0;24.17;38.0;22.07;49.3;24.62;44.0;23.93
2018-10-22 14:00:00;47.5;24.33;37.0;22.10;49.3;24.85;44.0;24.05
2018-10-22 15:00:00;46.7;24.40;37.7;22.10;36.5;24.88;43.5;24.15
2018-10-22 16:00:00;47.0;24.30;37.7;22.10;33.5;24.58;43.0;24.08
2018-10-22 17:00:00;51.5;24.35;36.5;22.05;38.7;24.42;43.0;24.00
2018-10-22 18:00:00;53.0;24.43;36.7;21.97;42.2;24.40;43.0;23.92
2018-10-22 19:00:00;53.3;24.40;38.7;22.00;41.8;24.35;43.0;23.90
2018-10-22 20:00:00;53.7;24.40;37.5;22.00;44.0;24.30;43.0;23.90
2018-10-22 21:00:00;52.5;24.35;37.0;22.00;45.0;24.30;43.0;23.90
2018-10-22 22:00:00;53.0;24.25;36.8;21.83;46.2;24.30;43.0;23.82
2018-10-22 23:00:00;;;37.0;21.80;46.0;24.30;;
2018-10-23 00:00:00;;;;;;;;
2018-10-23 01:00:00;53.0;24.10;36.0;21.65;46.0;24.28;43.0;23.70
2018-10-23 02:00:00;;;36.0;21.60;46.0;24.20;;
2018-10-23 03:00:00;53.3;24.05;;;46.0;24.20;43.0;23.70
2018-10-23 04:00:00;53.3;24.08;35.5;21.42;45.7;24.20;42.8;23.62
2018-10-23 05:00:00;;;36.2;21.48;47.2;24.20;42.2;23.60
2018-10-23 06:00:00;44.5;23.70;39.8;21.80;50.5;24.28;42.7;23.62
2018-10-23 07:00:00;45.8;23.75;39.8;21.97;49.8;24.30;43.0;23.67
2018-10-23 08:00:00;46.5;23.85;41.0;22.13;44.3;24.25;43.0;23.70
2018-10-23 09:00:00;47.2;23.90;40.5;22.17;37.5;23.87;43.0;23.70
2018-10-23 10:00:00;48.0;23.97;40.0;22.13;43.2;23.95;;
2018-10-23 11:00:00;48.0;24.00;41.3;22.13;44.5;24.12;43.0;23.80
2018-10-23 12:00:00;48.0;24.00;43.5;22.20;44.0;24.25;;
2018-10-23 13:00:00;;;42.0;22.20;44.0;24.35;;
2018-10-23 14:00:00;;;;;;;;
2018-10-23 15:00:00;;;;;;;;
2018-10-23 16:00:00;;;;;;;;
2018-10-23 17:00:00;;;;;;;;
2018-10-23 18:00:00;48.0;24.15;42.0;22.20;44.3;24.10;43.0;23.83
2018-10-23 19:00:00;;;44.0;22.20;44.5;24.15;;
2018-10-23 20:00:00;47.7;24.08;42.0;22.20;47.0;24.20;43.2;23.80
2018-10-23 21:00:00;48.2;24.00;42.0;22.20;47.5;24.10;44.0;23.78
2018-10-23 22:00:00;49.0;23.95;41.8;22.10;50.3;24.20;43.8;23.70
2018-10-23 23:00:00;49.8;23.90;40.8;22.10;50.0;24.12;;
2018-10-24 00:00:00;50.0;23.90;38.3;22.02;50.0;24.10;43.0;23.70
2018-10-24 01:00:00;50.3;23.90;36.3;21.98;49.0;24.10;42.8;23.68
2018-10-24 02:00:00;51.0;23.90;35.5;21.92;48.3;24.10;42.0;23.60
2018-10-24 03:00:00;51.2;23.90;35.8;21.88;48.0;24.08;42.0;23.60
2018-10-24 04:00:00;52.2;23.90;34.5;21.80;48.0;24.05;42.0;23.60
2018-10-24 05:00:00;53.5;23.90;34.5;21.80;49.0;24.07;42.0;23.58
2018-10-24 06:00:00;44.3;23.75;34.7;21.88;49.7;24.10;;
2018-10-24 07:00:00;36.7;23.47;35.0;21.88;50.2;24.18;42.0;23.50
2018-10-24 08:00:00;37.0;23.05;35.2;21.90;48.5;24.17;;
2018-10-24 09:00:00;40.8;22.98;36.3;21.85;44.5;24.05;42.0;23.53
2018-10-24 10:00:00;38.5;22.95;37.2;21.82;45.7;24.02;42.0;23.57
2018-10-24 11:00:00;41.2;23.12;40.2;21.93;41.0;24.00;42.2;23.60
2018-10-24 12:00:00;43.8;23.35;42.0;22.00;44.3;24.00;42.0;23.60
2018-10-24 13:00:00;44.8;23.43;41.7;22.03;45.7;24.03;42.3;23.58
2018-10-24 14:00:00;;;44.0;22.25;45.7;24.18;;
2018-10-24 15:00:00;46.5;23.53;44.0;22.35;40.8;24.25;43.0;23.87
2018-10-24 16:00:00;51.5;23.65;44.0;22.40;41.8;24.10;43.0;23.80
2018-10-24 17:00:00;;;44.0;22.40;44.3;24.10;43.0;23.72
2018-10-24 18:00:00;52.5;23.80;45.0;22.40;46.5;24.10;43.0;23.70
2018-10-24 19:00:00;;;;;47.0;24.20;;
2018-10-24 20:00:00;53.8;23.80;45.8;22.25;46.7;24.10;44.0;23.70
2018-10-24 21:00:00;53.3;23.70;46.0;22.20;45.5;24.00;44.7;23.70
2018-10-24 22:00:00;53.0;23.70;45.0;22.13;46.5;24.00;44.7;23.70
2018-10-24 23:00:00;53.0;23.63;45.0;22.05;47.0;24.00;44.2;23.68
2018-10-25 00:00:00;53.0;23.60;44.7;21.97;47.0;23.97;44.2;23.63
2018-10-25 01:00:00;53.0;23.60;43.8;21.85;47.0;23.92;44.0;23.60
2018-10-25 02:00:00;53.2;23.60;43.0;21.77;47.0;23.90;44.0;23.60
2018-10-25 03:00:00;53.5;23.60;42.7;21.68;47.0;23.90;43.8;23.53
2018-10-25 04:00:00;54.0;23.58;42.0;21.60;47.0;23.90;43.3;23.50
2018-10-25 05:00:00;53.3;23.58;42.7;21.57;46.8;23.87;44.0;23.45
2018-10-25 06:00:00;53.2;23.70;42.0;21.50;48.7;23.87;41.8;23.23
2018-10-25 07:00:00;53.2;23.77;43.0;21.52;49.0;23.90;42.0;23.12
2018-10-25 08:00:00;54.3;23.80;45.0;21.67;47.8;23.90;44.8;23.12
2018-10-25 09:00:00;59.3;23.87;45.0;21.83;49.3;23.93;46.2;23.22
2018-10-25 10:00:00;60.2;24.00;45.0;21.98;49.2;23.98;44.7;23.15
2018-10-25 11:00:00;57.7;23.92;45.0;22.13;48.7;23.92;45.2;23.23
2018-10-25 12:00:00;56.2;23.90;45.0;22.25;49.0;23.90;44.0;23.07
2018-10-25 13:00:00;55.5;23.93;48.0;22.50;49.0;24.02;44.0;23.40
2018-10-25 14:00:00;56.8;24.10;49.3;22.68;49.0;24.20;43.0;23.68
2018-10-25 15:00:00;51.7;24.05;47.8;22.67;48.3;24.45;41.8;23.87
2018-10-25 16:00:00;50.7;23.65;49.0;22.60;48.8;24.45;44.3;23.73
2018-10-25 17:00:00;56.8;23.93;49.0;22.60;49.3;24.30;;
2018-10-25 18:00:00;55.7;23.97;48.7;22.57;51.0;24.25;48.0;23.78
2018-10-25 19:00:00;54.3;24.00;48.0;22.50;51.0;24.23;48.8;23.82
2018-10-25 20:00:00;54.7;24.00;47.5;22.50;50.8;24.30;48.8;23.73
2018-10-25 21:00:00;54.8;23.98;47.0;22.45;50.0;24.30;48.0;23.70
2018-10-25 22:00:00;55.0;23.90;47.0;22.47;50.3;24.25;48.0;23.65
2018-10-25 23:00:00;55.2;23.90;46.2;22.57;49.0;24.18;47.5;23.60
2018-10-26 00:00:00;;;46.0;22.52;49.0;24.10;47.7;23.60
2018-10-26 01:00:00;56.0;23.88;46.2;22.50;49.0;24.05;47.0;23.52
2018-10-26 02:00:00;56.0;23.83;47.0;22.50;49.0;24.00;47.0;23.50
2018-10-26 03:00:00;56.0;23.80;47.0;22.50;49.0;24.00;46.8;23.50
2018-10-26 04:00:00;56.3;23.85;47.0;22.48;49.0;24.00;47.0;23.50
2018-10-26 05:00:00;54.3;23.87;46.5;22.42;49.7;23.98;46.7;23.50
2018-10-26 06:00:00;52.8;23.73;46.0;22.40;52.5;24.00;46.5;23.52
2018-10-26 07:00:00;52.0;23.70;46.0;22.40;54.7;24.02;46.5;23.67
2018-10-26 08:00:00;51.3;23.70;46.8;22.40;53.0;24.07;;
2018-10-26 09:00:00;51.3;23.70;47.2;22.52;51.8;24.10;48.2;23.60
2018-10-26 10:00:00;52.0;23.70;48.3;22.60;51.0;24.10;48.0;23.70
2018-10-26 11:00:00;51.5;23.72;50.5;22.72;51.0;24.13;48.0;23.78
2018-10-26 12:00:00;51.0;23.78;50.0;22.80;50.8;24.20;48.0;23.93
2018-10-26 13:00:00;51.8;23.87;49.2;22.85;50.0;24.28;48.0;24.18
2018-10-26 14:00:00;52.0;23.98;49.0;22.90;50.0;24.52;47.8;24.35
2018-10-26 15:00:00;51.2;24.00;49.0;22.90;50.0;24.58;47.0;24.30
2018-10-26 16:00:00;59.0;24.18;49.0;22.90;49.7;24.48;48.0;24.13
2018-10-26 17:00:00;58.8;24.33;48.7;22.87;49.7;24.43;;
2018-10-26 18:00:00;58.5;24.30;48.0;22.80;51.0;24.45;47.0;23.93
2018-10-26 19:00:00;59.8;24.30;48.0;22.80;51.0;24.40;47.0;23.88
2018-10-26 20:00:00;60.3;24.30;47.0;22.80;52.2;24.40;45.5;23.80
2018-10-26 21:00:00;46.0;23.55;46.5;22.80;52.0;24.40;47.3;23.78
2018-10-26 22:00:00;44.3;22.83;45.2;22.72;48.3;24.37;45.5;23.70
2018-10-26 23:00:00;49.7;23.25;45.0;22.75;49.0;24.30;44.0;23.67
2018-10-27 00:00:00;50.5;23.40;44.8;22.70;49.0;24.30;43.3;23.58
2018-10-27 01:00:00;;;44.2;22.72;49.0;24.30;42.5;23.50
2018-10-27 02:00:00;52.8;23.50;44.0;22.70;48.0;24.28;42.0;23.47
2018-10-27 03:00:00;53.0;23.50;44.0;22.68;48.0;24.20;42.0;23.40
2018-10-27 04:00:00;53.0;23.50;44.8;22.65;48.0;24.20;42.0;23.38
2018-10-27 05:00:00;53.2;23.55;45.0;22.63;48.3;24.20;41.7;23.30
2018-10-27 06:00:00;53.3;23.65;45.0;22.60;50.0;24.18;42.2;23.30
2018-10-27 07:00:00;54.0;23.72;44.8;22.63;50.3;24.18;43.7;23.37
2018-10-27 08:00:00;46.2;23.42;45.7;22.70;48.8;24.20;45.2;23.40
2018-10-27 09:00:00;44.2;23.00;45.7;22.65;50.0;24.18;46.0;23.40
2018-10-27 10:00:00;43.7;22.95;46.0;22.60;51.0;24.25;45.2;23.40
2018-10-27 11:00:00;46.0;23.12;45.2;22.60;50.8;24.30;45.3;23.40
2018-10-27 12:00:00;46.0;23.18;45.0;22.60;51.3;24.30;47.0;23.48
2018-10-27 13:00:00;46.0;23.20;44.2;22.60;47.0;24.22;47.0;23.50
2018-10-27 14:00:00;45.3;23.20;43.8;22.57;45.8;24.10;46.7;23.52
2018-10-27 15:00:00;45.0;23.20;43.0;22.50;48.7;24.18;46.0;23.50
2018-10-27 16:00:00;45.7;23.20;43.0;22.60;48.3;24.20;45.3;23.50
2018-10-27 17:00:00;48.7;23.30;42.7;22.60;51.5;24.20;45.0;23.50
2018-10-27 18:00:00;49.8;23.43;43.5;22.60;46.2;24.17;44.8;23.50
2018-10-27 19:00:00;52.0;23.50;46.8;22.67;43.5;24.07;44.2;23.50
2018-10-27 20:00:00;53.8;23.50;45.5;22.60;48.2;24.10;44.2;23.50
2018-10-27 21:00:00;53.5;23.50;44.0;22.60;47.0;24.10;44.2;23.50
2018-10-27 22:00:00;54.2;23.45;43.2;22.60;44.3;24.05;43.8;23.50
2018-10-27 23:00:00;54.0;23.38;42.5;22.50;45.5;24.00;44.0;23.50
2018-10-28 00:00:00;;;;;;;;
2018-10-28 01:00:00;54.0;23.30;42.0;22.60;46.0;24.00;44.0;23.40
2018-10-28 02:00:00;53.7;23.30;43.0;22.62;46.0;23.97;43.8;23.38
2018-10-28 03:00:00;53.0;23.22;43.0;22.67;46.0;23.92;43.2;23.37
2018-10-28 04:00:00;52.7;23.20;42.5;22.68;46.0;23.90;43.0;23.30
2018-10-28 05:00:00;52.2;23.20;44.7;22.78;45.5;23.90;43.0;23.30
2018-10-28 06:00:00;52.5;23.27;44.3;22.68;47.2;23.93;43.0;23.38
2018-10-28 07:00:00;52.3;23.38;42.8;22.60;47.8;23.95;43.3;23.40
2018-10-28 08:00:00;53.3;23.52;42.2;22.60;46.7;23.97;44.0;23.50
2018-10-28 09:00:00;52.7;23.58;42.7;22.60;45.8;23.90;44.0;23.52
2018-10-28 10:00:00;55.2;23.67;43.0;22.70;46.7;23.90;44.0;23.58
2018-10-28 11:00:00;55.2;23.77;42.7;22.75;48.0;23.93;44.2;23.58
2018-10-28 12:00:00;54.5;23.77;41.8;22.70;46.3;23.90;45.7;23.55
2018-10-28 13:00:00;53.3;23.77;42.0;22.72;47.0;23.90;46.0;23.60
2018-10-28 14:00:00;54.2;23.78;43.5;22.80;47.0;23.90;45.7;23.60
2018-10-28 15:00:00;53.2;23.83;45.0;22.80;46.8;23.90;45.0;23.60
2018-10-28 16:00:00;54.3;23.90;44.3;22.80;47.2;23.90;44.5;23.57
2018-10-28 17:00:00;52.3;23.85;43.5;22.80;48.2;24.00;45.0;23.60
2018-10-28 18:00:00;52.3;23.88;42.8;22.77;50.2;24.07;45.8;23.60
2018-10-28 19:00:00;55.0;23.97;42.3;22.75;49.7;24.03;46.0;23.70
2018-10-28 20:00:00;55.3;24.00;45.3;22.95;50.5;24.03;45.3;23.70
2018-10-28 21:00:00;55.0;24.00;45.5;22.95;47.7;24.00;45.0;23.70
2018-10-28 22:00:00;54.5;23.98;45.0;22.90;46.0;24.00;45.0;23.70
2018-10-28 23:00:00;54.0;23.90;43.0;22.90;49.0;24.00;45.0;23.70
2018-10-29 00:00:00;54.0;23.90;42.2;22.83;49.3;23.95;44.0;23.63
2018-10-29 01:00:00;54.0;23.82;42.0;22.80;49.0;23.90;44.0;23.60
2018-10-29 02:00:00;54.0;23.80;42.0;22.80;49.0;23.90;44.0;23.53
2018-10-29 03:00:00;54.0;23.73;41.7;22.80;49.0;23.90;44.0;23.50
