Datum,Zeit,Adr,ID-Nr.,HST,Nr.,Wert,Einheit,Beschreibung,Art,Modul,SP-Nr.,Tarif
01.03.17,00:00,9,009,GWF,14,81418,kWh,energy,instant.,0,1,0
01.03.17,00:00,9,009,GWF,15,13794.40,m^3,volume,instant.,0,1,0
01.03.17,00:00,9,009,GWF,16,12578.58,m^3,volume,instant.,1,1,0
01.03.17,00:00,9,009,GWF,17,12646,HCA,HCA-Unit,instant.,1,1,0
01.03.17,00:00,9,009,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.03.17,00:00,9,009,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.03.17,00:00,9,009,GWF,20,$00,"",M-Bus state,"","","",""
01.03.17,00:00,10,010,GWF,1,63609,kWh,energy,instant.,0,0,0
01.03.17,00:00,10,010,GWF,2,12699.30,m^3,volume,instant.,0,0,0
01.03.17,00:00,10,010,GWF,3,11583.91,m^3,volume,instant.,1,0,0
01.03.17,00:00,10,010,GWF,4,41,°C,flow temperature,instant.,0,0,0
01.03.17,00:00,10,010,GWF,5,33,°C,return temperature,instant.,0,0,0
01.03.17,00:00,10,010,GWF,6,7.6,K,temperature difference,instant.,0,0,0
01.03.17,00:00,10,010,GWF,7,63161,hours,on time,instant.,0,0,0
01.03.17,00:00,10,010,GWF,8,63161,hours,operating time,instant.,0,0,0
01.03.17,00:00,10,010,GWF,9,101,l/h,volume flow,instant.,0,0,0
01.03.17,00:00,10,010,GWF,10,0.84,kW,power,instant.,0,0,0
01.03.17,00:00,10,010,GWF,11,01.03.17 04:20 Win  V,"",time point,instant.,0,0,0
01.03.17,00:00,10,010,GWF,12,14773,HCA,HCA-Unit,instant.,1,0,0
01.03.17,00:00,10,010,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.03.17,00:00,10,010,GWF,14,56715,kWh,energy,instant.,0,1,0
01.03.17,00:00,10,010,GWF,15,11893.42,m^3,volume,instant.,0,1,0
01.03.17,00:00,10,010,GWF,16,10814.93,m^3,volume,instant.,1,1,0
01.03.17,00:00,10,010,GWF,17,13471,HCA,HCA-Unit,instant.,1,1,0
01.03.17,00:00,10,010,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.03.17,00:00,10,010,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.03.17,00:00,10,010,GWF,20,$00,"",M-Bus state,"","","",""
01.03.17,00:00,11,011,GWF,1,234061,kWh,energy,instant.,0,0,0
01.03.17,00:00,11,011,GWF,2,10354.35,m^3,volume,instant.,0,0,0
01.03.17,00:00,11,011,GWF,3,10218.18,m^3,volume,instant.,1,0,0
01.03.17,00:00,11,011,GWF,4,53,°C,flow temperature,instant.,0,0,0
01.03.17,00:00,11,011,GWF,5,35,°C,return temperature,instant.,0,0,0
01.03.17,00:00,11,011,GWF,6,17.6,K,temperature difference,instant.,0,0,0
01.03.17,00:00,11,011,GWF,7,63164,hours,on time,instant.,0,0,0
01.03.17,00:00,11,011,GWF,8,63164,hours,operating time,instant.,0,0,0
01.03.17,00:00,11,011,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.03.17,00:00,11,011,GWF,10,0.00,kW,power,instant.,0,0,0
01.03.17,00:00,11,011,GWF,11,01.03.17 04:06 Win  V,"",time point,instant.,0,0,0
01.03.17,00:00,11,011,GWF,12,0,HCA,HCA-Unit,instant.,1,0,0
01.03.17,00:00,11,011,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.03.17,00:00,11,011,GWF,14,213160,kWh,energy,instant.,0,1,0
01.03.17,00:00,11,011,GWF,15,9558.91,m^3,volume,instant.,0,1,0
01.03.17,00:00,11,011,GWF,16,9423.87,m^3,volume,instant.,1,1,0
01.03.17,00:00,11,011,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.03.17,00:00,11,011,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.03.17,00:00,11,011,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.03.17,00:00,11,011,GWF,20,$00,"",M-Bus state,"","","",""
01.03.17,00:00,12,012,GWF,1,012,"",fabrication #,instant.,0,0,0
01.03.17,00:00,12,012,GWF,2,0000051.9,m^3,volume,instant.,0,0,0
01.03.17,00:00,12,012,GWF,3,$00,"",M-Bus state,"","","",""
01.03.17,00:00,13,013,GWF,1,013,"",fabrication #,instant.,0,0,0
01.03.17,00:00,13,013,GWF,2,0000075.5,m^3,volume,instant.,0,0,0
01.03.17,00:00,13,013,GWF,3,$00,"",M-Bus state,"","","",""
01.04.17,00:00,1,001,GWF,1,52057,kWh,energy,instant.,0,0,0
01.04.17,00:00,1,001,GWF,2,14863.38,m^3,volume,instant.,0,0,0
01.04.17,00:00,1,001,GWF,3,14061.72,m^3,volume,instant.,1,0,0
01.04.17,00:00,1,001,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,1,001,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,1,001,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.04.17,00:00,1,001,GWF,7,63908,hours,on time,instant.,0,0,0
01.04.17,00:00,1,001,GWF,8,63908,hours,operating time,instant.,0,0,0
01.04.17,00:00,1,001,GWF,9,323,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,1,001,GWF,10,0.07,kW,power,instant.,0,0,0
01.04.17,00:00,1,001,GWF,11,01.04.17 04:17 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,1,001,GWF,12,26014,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,1,001,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,1,001,GWF,14,46470,kWh,energy,instant.,0,1,0
01.04.17,00:00,1,001,GWF,15,13316.60,m^3,volume,instant.,0,1,0
01.04.17,00:00,1,001,GWF,16,12634.34,m^3,volume,instant.,1,1,0
01.04.17,00:00,1,001,GWF,17,23580,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,1,001,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,1,001,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,1,001,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,2,002,GWF,1,49991,kWh,energy,instant.,0,0,0
01.04.17,00:00,2,002,GWF,2,14155.30,m^3,volume,instant.,0,0,0
01.04.17,00:00,2,002,GWF,3,13485.38,m^3,volume,instant.,1,0,0
01.04.17,00:00,2,002,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,2,002,GWF,5,29,°C,return temperature,instant.,0,0,0
01.04.17,00:00,2,002,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.04.17,00:00,2,002,GWF,7,63907,hours,on time,instant.,0,0,0
01.04.17,00:00,2,002,GWF,8,63907,hours,operating time,instant.,0,0,0
01.04.17,00:00,2,002,GWF,9,318,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,2,002,GWF,10,0.08,kW,power,instant.,0,0,0
01.04.17,00:00,2,002,GWF,11,01.04.17 04:11 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,2,002,GWF,12,97432,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,2,002,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,2,002,GWF,14,43632,kWh,energy,instant.,0,1,0
01.04.17,00:00,2,002,GWF,15,12573.89,m^3,volume,instant.,0,1,0
01.04.17,00:00,2,002,GWF,16,12000.09,m^3,volume,instant.,1,1,0
01.04.17,00:00,2,002,GWF,17,87505,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,2,002,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,2,002,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,2,002,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,3,003,GWF,1,20514,kWh,energy,instant.,0,0,0
01.04.17,00:00,3,003,GWF,2,2340.16,m^3,volume,instant.,0,0,0
01.04.17,00:00,3,003,GWF,3,2292.22,m^3,volume,instant.,1,0,0
01.04.17,00:00,3,003,GWF,4,29,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,3,003,GWF,5,27,°C,return temperature,instant.,0,0,0
01.04.17,00:00,3,003,GWF,6,2.5,K,temperature difference,instant.,0,0,0
01.04.17,00:00,3,003,GWF,7,63907,hours,on time,instant.,0,0,0
01.04.17,00:00,3,003,GWF,8,63907,hours,operating time,instant.,0,0,0
01.04.17,00:00,3,003,GWF,9,9,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,3,003,GWF,10,0.00,kW,power,instant.,0,0,0
01.04.17,00:00,3,003,GWF,11,31.03.17 04:14 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,3,003,GWF,12,46849,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,3,003,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,3,003,GWF,14,15414,kWh,energy,instant.,0,1,0
01.04.17,00:00,3,003,GWF,15,1818.95,m^3,volume,instant.,0,1,0
01.04.17,00:00,3,003,GWF,16,1779.91,m^3,volume,instant.,1,1,0
01.04.17,00:00,3,003,GWF,17,41132,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,3,003,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,3,003,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,3,003,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,4,004,GWF,1,40491,kWh,energy,instant.,0,0,0
01.04.17,00:00,4,004,GWF,2,10533.42,m^3,volume,instant.,0,0,0
01.04.17,00:00,4,004,GWF,3,9918.37,m^3,volume,instant.,1,0,0
01.04.17,00:00,4,004,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,4,004,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,4,004,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.04.17,00:00,4,004,GWF,7,63907,hours,on time,instant.,0,0,0
01.04.17,00:00,4,004,GWF,8,63907,hours,operating time,instant.,0,0,0
01.04.17,00:00,4,004,GWF,9,254,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,4,004,GWF,10,0.05,kW,power,instant.,0,0,0
01.04.17,00:00,4,004,GWF,11,01.04.17 04:00 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,4,004,GWF,12,40704,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,4,004,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,4,004,GWF,14,36224,kWh,energy,instant.,0,1,0
01.04.17,00:00,4,004,GWF,15,9348.68,m^3,volume,instant.,0,1,0
01.04.17,00:00,4,004,GWF,16,8837.57,m^3,volume,instant.,1,1,0
01.04.17,00:00,4,004,GWF,17,37077,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,4,004,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,4,004,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,4,004,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,5,005,GWF,1,48084,kWh,energy,instant.,0,0,0
01.04.17,00:00,5,005,GWF,2,17610.96,m^3,volume,instant.,0,0,0
01.04.17,00:00,5,005,GWF,3,15437.69,m^3,volume,instant.,1,0,0
01.04.17,00:00,5,005,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,5,005,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,5,005,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.04.17,00:00,5,005,GWF,7,63903,hours,on time,instant.,0,0,0
01.04.17,00:00,5,005,GWF,8,63903,hours,operating time,instant.,0,0,0
01.04.17,00:00,5,005,GWF,9,392,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,5,005,GWF,10,0.01,kW,power,instant.,0,0,0
01.04.17,00:00,5,005,GWF,11,01.04.17 03:50 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,5,005,GWF,12,42972,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,5,005,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,5,005,GWF,14,41295,kWh,energy,instant.,0,1,0
01.04.17,00:00,5,005,GWF,15,15621.23,m^3,volume,instant.,0,1,0
01.04.17,00:00,5,005,GWF,16,13708.27,m^3,volume,instant.,1,1,0
01.04.17,00:00,5,005,GWF,17,38690,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,5,005,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,5,005,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,5,005,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,6,006,GWF,1,56004,kWh,energy,instant.,0,0,0
01.04.17,00:00,6,006,GWF,2,15223.96,m^3,volume,instant.,0,0,0
01.04.17,00:00,6,006,GWF,3,13922.90,m^3,volume,instant.,1,0,0
01.04.17,00:00,6,006,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,6,006,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,6,006,GWF,6,0.0,K,temperature difference,instant.,0,0,0
01.04.17,00:00,6,006,GWF,7,63906,hours,on time,instant.,0,0,0
01.04.17,00:00,6,006,GWF,8,63906,hours,operating time,instant.,0,0,0
01.04.17,00:00,6,006,GWF,9,327,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,6,006,GWF,10,0.00,kW,power,instant.,0,0,0
01.04.17,00:00,6,006,GWF,11,01.04.17 04:14 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,6,006,GWF,12,67967,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,6,006,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,6,006,GWF,14,49802,kWh,energy,instant.,0,1,0
01.04.17,00:00,6,006,GWF,15,13593.95,m^3,volume,instant.,0,1,0
01.04.17,00:00,6,006,GWF,16,12440.36,m^3,volume,instant.,1,1,0
01.04.17,00:00,6,006,GWF,17,62592,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,6,006,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,6,006,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,6,006,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,7,007,GWF,1,58346,kWh,energy,instant.,0,0,0
01.04.17,00:00,7,007,GWF,2,15878.26,m^3,volume,instant.,0,0,0
01.04.17,00:00,7,007,GWF,3,14122.90,m^3,volume,instant.,1,0,0
01.04.17,00:00,7,007,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,7,007,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,7,007,GWF,6,0.0,K,temperature difference,instant.,0,0,0
01.04.17,00:00,7,007,GWF,7,63907,hours,on time,instant.,0,0,0
01.04.17,00:00,7,007,GWF,8,63907,hours,operating time,instant.,0,0,0
01.04.17,00:00,7,007,GWF,9,313,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,7,007,GWF,10,0.00,kW,power,instant.,0,0,0
01.04.17,00:00,7,007,GWF,11,01.04.17 04:17 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,7,007,GWF,12,18406,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,7,007,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,7,007,GWF,14,49820,kWh,energy,instant.,0,1,0
01.04.17,00:00,7,007,GWF,15,13965.85,m^3,volume,instant.,0,1,0
01.04.17,00:00,7,007,GWF,16,12429.93,m^3,volume,instant.,1,1,0
01.04.17,00:00,7,007,GWF,17,16255,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,7,007,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,7,007,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,7,007,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,8,008,GWF,1,58818,kWh,energy,instant.,0,0,0
01.04.17,00:00,8,008,GWF,2,13942.57,m^3,volume,instant.,0,0,0
01.04.17,00:00,8,008,GWF,3,12414.75,m^3,volume,instant.,1,0,0
01.04.17,00:00,8,008,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,8,008,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,8,008,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.04.17,00:00,8,008,GWF,7,63905,hours,on time,instant.,0,0,0
01.04.17,00:00,8,008,GWF,8,63905,hours,operating time,instant.,0,0,0
01.04.17,00:00,8,008,GWF,9,350,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,8,008,GWF,10,0.02,kW,power,instant.,0,0,0
01.04.17,00:00,8,008,GWF,11,01.04.17 04:12 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,8,008,GWF,12,25011,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,8,008,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,8,008,GWF,14,51341,kWh,energy,instant.,0,1,0
01.04.17,00:00,8,008,GWF,15,12069.25,m^3,volume,instant.,0,1,0
01.04.17,00:00,8,008,GWF,16,10810.93,m^3,volume,instant.,1,1,0
01.04.17,00:00,8,008,GWF,17,22848,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,8,008,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,8,008,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,8,008,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,9,009,GWF,1,93751,kWh,energy,instant.,0,0,0
01.04.17,00:00,9,009,GWF,2,15577.29,m^3,volume,instant.,0,0,0
01.04.17,00:00,9,009,GWF,3,14184.57,m^3,volume,instant.,1,0,0
01.04.17,00:00,9,009,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,9,009,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,9,009,GWF,6,0.0,K,temperature difference,instant.,0,0,0
01.04.17,00:00,9,009,GWF,7,63905,hours,on time,instant.,0,0,0
01.04.17,00:00,9,009,GWF,8,63905,hours,operating time,instant.,0,0,0
01.04.17,00:00,9,009,GWF,9,267,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,9,009,GWF,10,0.00,kW,power,instant.,0,0,0
01.04.17,00:00,9,009,GWF,11,01.04.17 04:26 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,9,009,GWF,12,14380,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,9,009,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,9,009,GWF,14,81418,kWh,energy,instant.,0,1,0
01.04.17,00:00,9,009,GWF,15,13794.40,m^3,volume,instant.,0,1,0
01.04.17,00:00,9,009,GWF,16,12578.58,m^3,volume,instant.,1,1,0
01.04.17,00:00,9,009,GWF,17,12646,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,9,009,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,9,009,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,9,009,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,10,010,GWF,1,64365,kWh,energy,instant.,0,0,0
01.04.17,00:00,10,010,GWF,2,12804.65,m^3,volume,instant.,0,0,0
01.04.17,00:00,10,010,GWF,3,11683.79,m^3,volume,instant.,1,0,0
01.04.17,00:00,10,010,GWF,4,30,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,10,010,GWF,5,29,°C,return temperature,instant.,0,0,0
01.04.17,00:00,10,010,GWF,6,0.3,K,temperature difference,instant.,0,0,0
01.04.17,00:00,10,010,GWF,7,63905,hours,on time,instant.,0,0,0
01.04.17,00:00,10,010,GWF,8,63905,hours,operating time,instant.,0,0,0
01.04.17,00:00,10,010,GWF,9,106,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,10,010,GWF,10,0.03,kW,power,instant.,0,0,0
01.04.17,00:00,10,010,GWF,11,01.04.17 04:18 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,10,010,GWF,12,14922,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,10,010,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,10,010,GWF,14,56715,kWh,energy,instant.,0,1,0
01.04.17,00:00,10,010,GWF,15,11893.42,m^3,volume,instant.,0,1,0
01.04.17,00:00,10,010,GWF,16,10814.93,m^3,volume,instant.,1,1,0
01.04.17,00:00,10,010,GWF,17,13471,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,10,010,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,10,010,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,10,010,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,11,011,GWF,1,237077,kWh,energy,instant.,0,0,0
01.04.17,00:00,11,011,GWF,2,10475.08,m^3,volume,instant.,0,0,0
01.04.17,00:00,11,011,GWF,3,10338.91,m^3,volume,instant.,1,0,0
01.04.17,00:00,11,011,GWF,4,47,°C,flow temperature,instant.,0,0,0
01.04.17,00:00,11,011,GWF,5,30,°C,return temperature,instant.,0,0,0
01.04.17,00:00,11,011,GWF,6,17.4,K,temperature difference,instant.,0,0,0
01.04.17,00:00,11,011,GWF,7,63908,hours,on time,instant.,0,0,0
01.04.17,00:00,11,011,GWF,8,63908,hours,operating time,instant.,0,0,0
01.04.17,00:00,11,011,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.04.17,00:00,11,011,GWF,10,0.00,kW,power,instant.,0,0,0
01.04.17,00:00,11,011,GWF,11,01.04.17 04:03 Win  V,"",time point,instant.,0,0,0
01.04.17,00:00,11,011,GWF,12,0,HCA,HCA-Unit,instant.,1,0,0
01.04.17,00:00,11,011,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.04.17,00:00,11,011,GWF,14,213160,kWh,energy,instant.,0,1,0
01.04.17,00:00,11,011,GWF,15,9558.91,m^3,volume,instant.,0,1,0
01.04.17,00:00,11,011,GWF,16,9423.87,m^3,volume,instant.,1,1,0
01.04.17,00:00,11,011,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.04.17,00:00,11,011,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.04.17,00:00,11,011,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.04.17,00:00,11,011,GWF,20,$00,"",M-Bus state,"","","",""
01.04.17,00:00,12,012,GWF,1,012,"",fabrication #,instant.,0,0,0
01.04.17,00:00,12,012,GWF,2,0000052.6,m^3,volume,instant.,0,0,0
01.04.17,00:00,12,012,GWF,3,$00,"",M-Bus state,"","","",""
01.04.17,00:00,13,013,GWF,1,013,"",fabrication #,instant.,0,0,0
01.04.17,00:00,13,013,GWF,2,0000076.4,m^3,volume,instant.,0,0,0
01.04.17,00:00,13,013,GWF,3,$00,"",M-Bus state,"","","",""
01.05.17,00:00,1,001,GWF,1,52643,kWh,energy,instant.,0,0,0
01.05.17,00:00,1,001,GWF,2,15077.42,m^3,volume,instant.,0,0,0
01.05.17,00:00,1,001,GWF,3,14257.57,m^3,volume,instant.,1,0,0
01.05.17,00:00,1,001,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.05.17,00:00,1,001,GWF,5,37,°C,return temperature,instant.,0,0,0
01.05.17,00:00,1,001,GWF,6,2.0,K,temperature difference,instant.,0,0,0
01.05.17,00:00,1,001,GWF,7,64628,hours,on time,instant.,0,0,0
01.05.17,00:00,1,001,GWF,8,64628,hours,operating time,instant.,0,0,0
01.05.17,00:00,1,001,GWF,9,313,l/h,volume flow,instant.,0,0,0
01.05.17,00:00,1,001,GWF,10,0.72,kW,power,instant.,0,0,0
01.05.17,00:00,1,001,GWF,11,01.05.17 04:15 Win  V,"",time point,instant.,0,0,0
01.05.17,00:00,1,001,GWF,12,26310,HCA,HCA-Unit,instant.,1,0,0
01.05.17,00:00,1,001,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.05.17,00:00,1,001,GWF,14,46470,kWh,energy,instant.,0,1,0
01.05.17,00:00,1,001,GWF,15,13316.60,m^3,volume,instant.,0,1,0
01.05.17,00:00,1,001,GWF,16,12634.34,m^3,volume,instant.,1,1,0
01.05.17,00:00,1,001,GWF,17,23580,HCA,HCA-Unit,instant.,1,1,0
01.05.17,00:00,1,001,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.05.17,00:00,1,001,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.05.17,00:00,1,001,GWF,20,$00,"",M-Bus state,"","","",""
01.05.17,00:00,2,002,GWF,1,50719,kWh,energy,instant.,0,0,0
01.05.17,00:00,2,002,GWF,2,14377.19,m^3,volume,instant.,0,0,0
01.05.17,00:00,2,002,GWF,3,13694.38,m^3,volume,instant.,1,0,0
01.05.17,00:00,2,002,GWF,4,39,°C,flow temperature,instant.,0,0,0
01.05.17,00:00,2,002,GWF,5,34,°C,return temperature,instant.,0,0,0
01.05.17,00:00,2,002,GWF,6,4.8,K,temperature difference,instant.,0,0,0
01.05.17,00:00,2,002,GWF,7,64627,hours,on time,instant.,0,0,0
01.05.17,00:00,2,002,GWF,8,64627,hours,operating time,instant.,0,0,0
01.05.17,00:00,2,002,GWF,9,369,l/h,volume flow,instant.,0,0,0
01.05.17,00:00,2,002,GWF,10,2.03,kW,power,instant.,0,0,0
01.05.17,00:00,2,002,GWF,11,01.05.17 04:08 Win  V,"",time point,instant.,0,0,0
01.05.17,00:00,2,002,GWF,12,98408,HCA,HCA-Unit,instant.,1,0,0
01.05.17,00:00,2,002,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.05.17,00:00,2,002,GWF,14,43632,kWh,energy,instant.,0,1,0
01.05.17,00:00,2,002,GWF,15,12573.89,m^3,volume,instant.,0,1,0
01.05.17,00:00,2,002,GWF,16,12000.09,m^3,volume,instant.,1,1,0
01.05.17,00:00,2,002,GWF,17,87505,HCA,HCA-Unit,instant.,1,1,0
01.05.17,00:00,2,002,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.05.17,00:00,2,002,GWF,19,01.07.16,"",time point,instant.,0,1,0
01.05.17,00:00,2,002,GWF,20,$00,"",M-Bus state,"","","",""
01.05.17,00:00,3,003,GWF,1,20772,kWh,energy,instant.,0,0,0
01.05.17,00:00,3,003,GWF,2,2370.09,m^3,volume,instant.,0,0,0
01.05.17,00:00,3,003,GWF,3,2321.94,m^3,volume,instant.,1,0,0
01.05.17,00:00,3,003,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.05.17,00:00,3,003,GWF,5,24,°C,return temperature,instant.,0,0,0
01.05.17,00:00,3,003,GWF,6,0.0,K,temperature difference,instant.,0,0,0
01.05.17,00:00,3,003,GWF,7,64627,hours,on time,instant.,0,0,0
01.05.17,00:00,3,003,GWF,8,64627,hours,operating time,instant.,0,0,0
01.05.17,00:00,3,003,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.05.17,00:00,3,003,GWF,10,0.00,kW,power,instant.,0,0,0
01.05.17,00:00,3,003,GWF,11,30.04.17 04:11 Win  V,"",time point,instant.,0,0,0
01.05.17,00:00,3,003,GWF,12,47429,HCA,HCA-Unit,instant.,1,0,0
01.05.17,00:00,3,003,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.05.17,00:00,3,003,GWF,14,15414,kWh,energy,instant.,0,1,0
